name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Boothe, Malik",So.,2008-09,G,5-9,25,56,165,0.339,12,56,0.214,37,57,0.649,78,3.120,111,4.440,2,0.080,38,1.520,161,6.440,75
"Brown, Julius",Fr.,2008-09,-,-,4,0,3,0.000,0,0,-,1,2,0.500,0,-,0,-,0,-,0,-,1,0.250,0
"Burrell, Justin",So.,2008-09,F,6-8,32,102,231,0.442,8,22,0.364,76,117,0.650,145,4.531,25,0.781,25,0.781,11,0.344,288,9.000,70
"Clark, Kevin",Fr.,2008-09,-,-,3,0,2,0.000,0,0,-,0,0,-,1,0.333,0,-,0,-,0,-,0,-,0
"Coker, Dele",So.,2008-09,C,6-10,31,30,65,0.462,0,0,-,12,17,0.706,68,2.194,7,0.226,32,1.032,9,0.290,72,2.323,26
"Duell, Matt",Jr.,2008-09,C,5-9,4,0,1,0.000,0,0,-,0,0,-,0,-,1,0.250,0,-,0,-,0,-,0
"Edmondson, TyShwan",Fr.,2008-09,G,6-4,26,19,62,0.306,3,23,0.130,3,7,0.429,27,1.038,15,0.577,1,0.038,13,0.500,44,1.692,28
"Evans, Sean",So.,2008-09,F,6-8,34,143,278,0.514,0,0,-,63,124,0.508,240,7.059,21,0.618,10,0.294,35,1.029,349,10.265,70
"Horne, Paris",So.,2008-09,G,6-3,33,181,416,0.435,61,182,0.335,59,87,0.678,111,3.364,71,2.152,17,0.515,53,1.606,482,14.606,68
"Jasiulionis, Tomas",Sr.,2008-09,C,6-11,17,5,12,0.417,0,0,-,3,5,0.600,21,1.235,5,0.294,2,0.118,1,0.059,13,0.765,7
"Kennedy, D.J.",So.,2008-09,G,6-6,34,134,333,0.402,36,108,0.333,137,187,0.733,226,6.647,101,2.971,14,0.412,52,1.529,441,12.971,73
"Mason, Jr., Anthony",Sr.,2008-09,F,6-7,3,14,38,0.368,3,17,0.176,11,15,0.733,13,4.333,10,3.333,5,1.667,1,0.333,42,14.000,10
"Roberts, Quincy",Fr.,2008-09,G,6-5,33,60,166,0.361,17,61,0.279,29,37,0.784,84,2.545,36,1.091,3,0.091,20,0.606,166,5.030,51
"Taubeneck, John",Fr.,2008-09,-,-,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Thomas, Rob",So.,2008-09,F,6-6,29,72,141,0.511,0,0,-,33,60,0.550,101,3.483,3,0.103,9,0.310,13,0.448,177,6.103,16
"Wait, Phil",Fr.,2008-09,C,7-1,11,3,10,0.300,0,0,-,0,0,-,14,1.273,2,0.182,3,0.273,0,-,6,0.545,2
