name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Kenny",Sr.,2008-09,G,6-2,30,57,131,0.435,29,75,0.387,19,24,0.792,49,1.633,33,1.100,0,-,15,0.500,162,5.400,26
"Bullock, Elliott",Fr.,2008-09,F,6-10,15,1,8,0.125,0,1,0.000,4,9,0.444,16,1.067,2,0.133,0,-,2,0.133,6,0.400,3
"Daian, Matei",Fr.,2008-09,C,6-10,6,0,2,0.000,0,0,-,1,3,0.333,8,1.333,0,-,0,-,0,-,1,0.167,5
"Dildy, Da'Veed",Jr.,2008-09,G,6-4,23,7,17,0.412,0,3,0.000,0,3,0.000,14,0.609,6,0.261,1,0.043,1,0.043,14,0.609,7
"Fields, Landry",Jr.,2008-09,G,6-7,34,160,321,0.498,32,87,0.368,78,120,0.650,226,6.647,66,1.941,18,0.529,42,1.235,430,12.647,63
"Goods, Anthony",Sr.,2008-09,G,6-3,33,161,386,0.417,71,183,0.388,142,182,0.780,109,3.303,59,1.788,2,0.061,23,0.697,535,16.212,78
"Green, Jeremy",Fr.,2008-09,G,6-4,34,73,169,0.432,47,103,0.456,23,28,0.821,72,2.118,23,0.676,4,0.118,23,0.676,216,6.353,22
"Hill, Lawrence",Sr.,2008-09,F,6-8,34,182,362,0.503,21,65,0.323,79,114,0.693,199,5.853,76,2.235,17,0.500,31,0.912,464,13.647,57
"Igbinosa, Emmanuel",Jr.,2008-09,G,6-2,4,3,7,0.429,0,1,0.000,2,2,1.000,1,0.250,0,-,0,-,1,0.250,8,2.000,1
"Johnson, Mitch",Sr.,2008-09,G,6-1,32,76,181,0.420,21,57,0.368,37,53,0.698,81,2.531,145,4.531,2,0.063,39,1.219,210,6.563,75
"Mann, Jarrett",Fr.,2008-09,G,6-3,24,11,34,0.324,0,3,0.000,10,21,0.476,23,0.958,15,0.625,1,0.042,7,0.292,32,1.333,21
"Owens, Josh",So.,2008-09,F,6-8,34,97,173,0.561,0,0,-,40,60,0.667,121,3.559,27,0.794,28,0.824,31,0.912,234,6.882,31
"Paul, Will",Jr.,2008-09,C,6-10,23,35,72,0.486,14,30,0.467,8,13,0.615,31,1.348,16,0.696,6,0.261,4,0.174,92,4.000,13
"Shiller, Drew",Jr.,2008-09,G,6-0,24,20,53,0.377,14,40,0.350,5,5,1.000,21,0.875,36,1.500,0,-,7,0.292,59,2.458,17
"Trotter, Jack",Fr.,2008-09,F,6-9,21,8,20,0.400,0,1,0.000,9,11,0.818,14,0.667,6,0.286,0,-,1,0.048,25,1.190,3
