name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Dulaire, Stan",Fr.,2008-09,F,6-5,29,25,46,0.543,0,1,0.000,10,16,0.625,40,1.379,14,0.483,3,0.103,17,0.586,60,2.069,11
"Gibson, Shane",Fr.,2008-09,G,6-2,31,90,198,0.455,37,88,0.420,33,41,0.805,69,2.226,47,1.516,14,0.452,35,1.129,250,8.065,57
"Greenbacker, Nick",Fr.,2008-09,C,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hardy, Chauncey",Jr.,2008-09,G,6-0,28,111,234,0.474,47,110,0.427,48,54,0.889,62,2.214,101,3.607,10,0.357,36,1.286,317,11.321,83
"Hassan, Corey",So.,2008-09,C,4-0,31,128,309,0.414,68,165,0.412,28,34,0.824,122,3.935,100,3.226,4,0.129,19,0.613,352,11.355,64
"Henley, Joey",Sr.,2008-09,F,6-5,31,196,313,0.626,0,1,0.000,94,146,0.644,209,6.742,43,1.387,40,1.290,23,0.742,486,15.677,63
"Howard, Ryon",Fr.,2008-09,-,-,31,130,256,0.508,20,57,0.351,52,74,0.703,202,6.516,69,2.226,15,0.484,28,0.903,332,10.710,68
"Litke, Ryan",Jr.,2008-09,G,6-3,31,82,221,0.371,59,158,0.373,23,33,0.697,99,3.194,65,2.097,13,0.419,31,1.000,246,7.935,62
"Marshall, Josh",Jr.,2008-09,F,6-5,4,3,7,0.429,0,1,0.000,0,0,-,4,1.000,1,0.250,0,-,2,0.500,6,1.500,1
"Potter, Liam",Sr.,2008-09,C,7-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sahan, Mehmet",So.,2008-09,C,6-9,31,58,110,0.527,0,0,-,25,47,0.532,102,3.290,24,0.774,19,0.613,25,0.806,141,4.548,36
"Thompson, Jerrell",So.,2008-09,G,5-10,25,32,71,0.451,10,30,0.333,8,13,0.615,29,1.160,45,1.800,0,-,18,0.720,82,3.280,33
"Zazuri, Steve",Fr.,2008-09,G,6-3,14,2,7,0.286,0,0,-,1,2,0.500,10,0.714,11,0.786,0,-,6,0.429,5,0.357,12
