name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Akol, Teeng",Fr.,2008-09,C,6-11,5,1,4,0.250,0,0,-,0,0,-,3,0.600,1,0.200,1,0.200,1,0.200,2,0.400,1
"Anderson, James",So.,2008-09,G,6-6,35,209,434,0.482,84,206,0.408,136,164,0.829,198,5.657,48,1.371,24,0.686,40,1.143,638,18.229,69
"Booher, Blaine",Fr.,2008-09,-,-,3,1,1,1.000,0,0,-,0,0,-,2,0.667,0,-,0,-,0,-,2,0.667,0
"Brown, Anthony",Sr.,2008-09,F,6-6,33,30,59,0.508,0,0,-,19,32,0.594,68,2.061,9,0.273,13,0.394,9,0.273,79,2.394,14
"Cox, Nolan",Fr.,2008-09,-,-,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Eaton, Byron",Sr.,2008-09,G,5-11,35,135,321,0.421,23,77,0.299,208,269,0.773,128,3.657,199,5.686,3,0.086,77,2.200,501,14.314,124
"Garrett, Brad",Jr.,2008-09,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Harris, Terrel",Sr.,2008-09,G,6-5,35,168,344,0.488,57,151,0.377,95,121,0.785,167,4.771,67,1.914,12,0.343,61,1.743,488,13.943,65
"Hughes, Greg",Fr.,2008-09,-,-,1,1,1,1.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,2,2.000,0
"Kirkland, Malcoln",So.,2008-09,F,6-7,23,17,41,0.415,0,0,-,19,29,0.655,44,1.913,0,-,3,0.130,2,0.087,53,2.304,14
"Moses, Marshall",So.,2008-09,F,6-6,32,95,169,0.562,0,2,0.000,34,54,0.630,196,6.125,11,0.344,15,0.469,4,0.125,224,7.000,33
"Muonelo, Obi",Jr.,2008-09,G,6-5,35,158,380,0.416,88,221,0.398,40,59,0.678,252,7.200,57,1.629,1,0.029,33,0.943,444,12.686,52
"Page, Keiton",Fr.,2008-09,G,5-9,35,96,222,0.432,63,158,0.399,46,60,0.767,39,1.114,46,1.314,2,0.057,29,0.829,301,8.600,38
"Sidorakis, Nick",So.,2008-09,G,6-4,33,13,33,0.394,10,29,0.345,1,2,0.500,16,0.485,5,0.152,0,-,7,0.212,37,1.121,7
"Thomas, Garrett",Fr.,2008-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thomas, Ibrahima",So.,2008-09,C,6-11,7,24,49,0.490,2,7,0.286,8,20,0.400,27,3.857,3,0.429,8,1.143,2,0.286,58,8.286,8
"Thomas, Garrett",Fr.,2008-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thomas, Garrett",Fr.,2008-09,-,-,3,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Warner, Scott",So.,2008-09,C,6-11,4,0,1,0.000,0,0,-,1,2,0.500,0,-,0,-,0,-,1,0.250,1,0.250,0
