name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Birdsong, Louis",Jr.,2008-09,C,6-6,33,84,172,0.488,4,13,0.308,40,57,0.702,115,3.485,19,0.576,36,1.091,27,0.818,212,6.424,41
"Cornelius, Andre",Fr.,2008-09,G,5-10,33,67,168,0.399,22,68,0.324,24,44,0.545,58,1.758,48,1.455,2,0.061,18,0.545,180,5.455,54
"Fleming, Chris",Sr.,2008-09,F,6-7,10,1,8,0.125,0,0,-,2,2,1.000,18,1.800,4,0.400,1,0.100,0,-,4,0.400,6
"Foster, Kevin",Fr.,2008-09,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Henderson, Brian",Fr.,2008-09,G,6-3,5,1,4,0.250,1,1,1.000,0,0,-,2,0.400,1,0.200,0,-,0,-,3,0.600,1
"Long, Cameron",So.,2008-09,G,6-4,33,132,286,0.462,46,114,0.404,77,103,0.748,158,4.788,107,3.242,2,0.061,37,1.121,387,11.727,72
"Moldoveanu, Vlad",So.,2008-09,F,6-10,7,6,17,0.353,3,8,0.375,1,2,0.500,15,2.143,4,0.571,0,-,0,-,16,2.286,1
"Monroe, Darryl",Fr.,2008-09,F,6-7,33,141,246,0.573,0,0,-,66,115,0.574,254,7.697,68,2.061,15,0.455,37,1.121,348,10.545,57
"Morrison, Michael",Fr.,2008-09,F,6-9,31,55,101,0.545,0,0,-,13,43,0.302,77,2.484,9,0.290,21,0.677,4,0.129,123,3.968,19
"Nolan, Jimmy",Fr.,2008-09,-,-,6,3,8,0.375,2,6,0.333,0,0,-,2,0.333,3,0.500,0,-,0,-,8,1.333,2
"Pearson, Ryan",Fr.,2008-09,F,6-6,32,81,166,0.488,0,1,0.000,63,98,0.643,115,3.594,23,0.719,8,0.250,18,0.563,225,7.031,29
"Smith, Andre",Sr.,2008-09,G,6-0,33,106,299,0.355,43,162,0.265,40,51,0.784,92,2.788,33,1.000,5,0.152,27,0.818,295,8.939,27
"Tate, Isaiah",So.,2008-09,G,6-4,28,21,63,0.333,9,35,0.257,3,8,0.375,46,1.643,12,0.429,1,0.036,6,0.214,54,1.929,14
"Vaughan, John",Sr.,2008-09,G,6-3,31,115,275,0.418,48,130,0.369,56,75,0.747,141,4.548,51,1.645,15,0.484,27,0.871,334,10.774,60
