name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baldwin, Sherrod",Fr.,2008-09,G,6-0,23,8,41,0.195,1,8,0.125,6,11,0.545,13,0.565,11,0.478,1,0.043,6,0.261,23,1.000,14
"Bay, Kal",Jr.,2008-09,G,6-0,16,32,101,0.317,22,73,0.301,16,20,0.800,16,1.000,23,1.438,1,0.063,6,0.375,102,6.375,28
"Busma, Deividas",Jr.,2008-09,C,7-0,32,57,98,0.582,0,0,-,20,35,0.571,100,3.125,8,0.250,29,0.906,4,0.125,134,4.188,27
"Carson, Donnie",Jr.,2008-09,G,6-2,32,73,203,0.360,8,27,0.296,51,76,0.671,114,3.563,31,0.969,12,0.375,36,1.125,205,6.406,44
"Caspari, Felix",Jr.,2008-09,F,6-8,28,33,43,0.767,0,0,-,19,39,0.487,71,2.536,11,0.393,3,0.107,4,0.143,85,3.036,8
"Kilpatrick, Austin",Jr.,2008-09,G,6-6,31,42,139,0.302,34,109,0.312,11,17,0.647,56,1.806,35,1.129,12,0.387,15,0.484,129,4.161,17
"Lacey, Michael",Fr.,2008-09,-,-,2,0,2,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Monroe, Demetrius",Jr.,2008-09,F,6-8,24,68,110,0.618,0,0,-,20,30,0.667,128,5.333,11,0.458,14,0.583,9,0.375,156,6.500,24
"Morgan, Amorrow",Jr.,2008-09,G,6-5,31,147,324,0.454,19,54,0.352,108,152,0.711,102,3.290,114,3.677,6,0.194,33,1.065,421,13.581,109
"Starks, Todd",Fr.,2008-09,G,6-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Steijn, Lucas",Sr.,2008-09,C,6-11,32,80,138,0.580,0,0,-,50,68,0.735,112,3.500,22,0.688,16,0.500,9,0.281,210,6.563,28
"Stucki, Matt",Sr.,2008-09,G,6-5,31,124,265,0.468,42,105,0.400,83,106,0.783,104,3.355,119,3.839,20,0.645,45,1.452,373,12.032,73
"Tatum, Chron",Jr.,2008-09,F,6-7,30,82,148,0.554,1,6,0.167,34,51,0.667,106,3.533,7,0.233,2,0.067,9,0.300,199,6.633,26
"Taylor, Phyllip",Jr.,2008-09,G,6-3,27,16,40,0.400,2,7,0.286,15,24,0.625,10,0.370,10,0.370,4,0.148,5,0.185,49,1.815,10
"Taylor, Tom",So.,2008-09,C,6-11,9,1,2,0.500,0,0,-,1,2,0.500,5,0.556,1,0.111,0,-,1,0.111,3,0.333,2
