name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Annese, Mike",Jr.,2008-09,G,6-1,6,2,4,0.500,1,1,1.000,0,2,0.000,0,-,1,0.167,0,-,3,0.500,5,0.833,1
"Bocar Ba, Mame",Jr.,2008-09,F,6-9,22,11,38,0.289,0,0,-,21,33,0.636,55,2.500,4,0.182,5,0.227,1,0.045,43,1.955,18
"Carr, Jesse",Fr.,2008-09,G,6-2,25,74,167,0.443,33,96,0.344,38,54,0.704,48,1.920,63,2.520,3,0.120,23,0.920,219,8.760,50
"Clayman, Flynn",So.,2008-09,F,6-9,4,0,0,-,0,0,-,0,0,-,1,0.250,0,-,0,-,0,-,0,-,0
"Dunn, Arin",Jr.,2008-09,G,6-1,14,11,26,0.423,9,15,0.600,9,12,0.750,20,1.429,10,0.714,0,-,8,0.571,40,2.857,10
"Franklin, Travis",So.,2008-09,F,6-7,28,53,119,0.445,0,0,-,75,110,0.682,102,3.643,17,0.607,7,0.250,18,0.643,181,6.464,41
"Gardner, Willis",Sr.,2008-09,G,6-1,27,91,206,0.442,18,64,0.281,60,78,0.769,67,2.481,58,2.148,8,0.296,20,0.741,260,9.630,36
"Lebsack, Michael",Jr.,2008-09,F,6-4,2,0,0,-,0,0,-,0,0,-,1,0.500,1,0.500,0,-,0,-,0,-,0
"McFarland, Andre",So.,2008-09,F,6-6,31,83,208,0.399,55,130,0.423,38,47,0.809,126,4.065,31,1.000,8,0.258,10,0.323,259,8.355,28
"Nigon, Adam",Jr.,2008-09,G,6-3,28,25,59,0.424,6,24,0.250,17,23,0.739,40,1.429,23,0.821,2,0.071,27,0.964,73,2.607,26
"Ogide, Andy",Jr.,2008-09,F,6-8,30,121,242,0.500,0,2,0.000,63,92,0.685,173,5.767,17,0.567,19,0.633,18,0.600,305,10.167,72
"Perry, Harvey",Jr.,2008-09,G,6-5,23,39,117,0.333,17,49,0.347,22,34,0.647,98,4.261,33,1.435,6,0.261,13,0.565,117,5.087,30
"Simmons, Josh",So.,2008-09,G,6-4,14,23,60,0.383,2,9,0.222,24,34,0.706,43,3.071,15,1.071,5,0.357,5,0.357,72,5.143,16
"Vandervieren, Dan",Jr.,2008-09,C,6-10,17,41,79,0.519,0,0,-,24,37,0.649,67,3.941,8,0.471,10,0.588,5,0.294,106,6.235,29
"Walker, Marcus",Sr.,2008-09,G,6-0,27,163,397,0.411,52,152,0.342,84,107,0.785,70,2.593,58,2.148,1,0.037,29,1.074,462,17.111,61
