name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Britt, Tray",Jr.,2008-09,G,6-3,5,1,1,1.000,0,0,-,0,0,-,1,0.200,1,0.200,0,-,1,0.200,2,0.400,3
"Castillo, Gordo",So.,2008-09,G,6-4,32,50,104,0.481,39,87,0.448,6,7,0.857,68,2.125,20,0.625,0,-,17,0.531,145,4.531,25
"Diop, Makhtar",Fr.,2008-09,G,6-1,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Gabriel, Chris",Fr.,2008-09,C,6-11,28,19,48,0.396,0,0,-,6,14,0.429,55,1.964,7,0.250,6,0.214,3,0.107,44,1.571,12
"Gibson, Jonathan",Jr.,2008-09,G,6-2,31,149,350,0.426,65,168,0.387,75,109,0.688,59,1.903,65,2.097,1,0.032,44,1.419,438,14.129,61
"Gillenwater, Troy",Fr.,2008-09,F,6-8,30,131,257,0.510,8,29,0.276,94,122,0.770,130,4.333,28,0.933,39,1.300,17,0.567,364,12.133,55
"Joyner, Terrance",Fr.,2008-09,G,6-2,16,10,28,0.357,3,8,0.375,6,9,0.667,17,1.063,16,1.000,0,-,9,0.563,29,1.813,16
"Laroche, Hernst",Fr.,2008-09,G,6-1,32,70,145,0.483,12,26,0.462,35,46,0.761,72,2.250,139,4.344,1,0.031,44,1.375,187,5.844,56
"Lumpkins, Robert",So.,2008-09,F,6-7,20,18,58,0.310,11,34,0.324,5,8,0.625,26,1.300,11,0.550,1,0.050,9,0.450,52,2.600,7
"McKines, Wendell",So.,2008-09,F,6-5,32,155,319,0.486,15,39,0.385,63,104,0.606,319,9.969,52,1.625,22,0.688,36,1.125,388,12.125,59
"Merker, Kelly",Fr.,2008-09,-,-,6,1,2,0.500,0,0,-,1,2,0.500,8,1.333,0,-,1,0.167,0,-,3,0.500,2
"Rahman, Hamidu",Fr.,2008-09,C,6-11,32,79,149,0.530,0,0,-,60,109,0.550,148,4.625,14,0.438,44,1.375,7,0.219,218,6.813,55
"Young, Jahmar",So.,2008-09,G,6-4,32,182,398,0.457,69,164,0.421,140,170,0.824,127,3.969,104,3.250,7,0.219,44,1.375,573,17.906,70
