name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anderson, Tony",Sr.,2008-09,G,5-11,29,23,78,0.295,7,43,0.163,16,26,0.615,36,1.241,61,2.103,0,-,7,0.241,69,2.379,39
"Austin, Bobby",So.,2008-09,C,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Barnes, Bryson",So.,2008-09,F,6-5,28,82,174,0.471,0,1,0.000,74,109,0.679,149,5.321,10,0.357,30,1.071,19,0.679,238,8.500,36
"Copeland, Garrett",Fr.,2008-09,G,6-2,5,0,0,-,0,0,-,0,0,-,2,0.400,0,-,0,-,0,-,0,-,1
"Dehm, Justin",So.,2008-09,G,6-1,29,94,245,0.384,55,159,0.346,31,38,0.816,50,1.724,81,2.793,0,-,24,0.828,274,9.448,63
"Duval, Neil",Fr.,2008-09,F,6-8,23,20,56,0.357,1,4,0.250,16,29,0.552,36,1.565,10,0.435,7,0.304,3,0.130,57,2.478,17
"Evans, Darryl",Jr.,2008-09,G,6-1,8,17,47,0.362,5,22,0.227,10,12,0.833,10,1.250,26,3.250,1,0.125,9,1.125,49,6.125,26
"Greene, Zach",Fr.,2008-09,G,6-2,3,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Miller, Jordan",So.,2008-09,G,6-2,30,140,380,0.368,43,129,0.333,91,113,0.805,96,3.200,49,1.633,8,0.267,41,1.367,414,13.800,66
"Nolte, Connor",So.,2008-09,G,6-6,30,54,136,0.397,31,93,0.333,22,28,0.786,93,3.100,27,0.900,7,0.233,24,0.800,161,5.367,36
"Opacic, Alex",Sr.,2008-09,F,6-10,30,69,152,0.454,4,17,0.235,47,65,0.723,115,3.833,17,0.567,7,0.233,9,0.300,189,6.300,26
"Picardi, Chris",Fr.,2008-09,G,6-1,3,0,1,0.000,0,0,-,0,0,-,0,-,0,-,1,0.333,0,-,0,-,0
"Saaka, Amu",Jr.,2008-09,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sebirumbi, Brandon",Fr.,2008-09,F,6-9,29,52,111,0.468,0,0,-,50,88,0.568,100,3.448,19,0.655,5,0.172,11,0.379,154,5.310,33
"States, Noah",So.,2008-09,F,6-8,30,73,167,0.437,16,55,0.291,27,39,0.692,113,3.767,38,1.267,17,0.567,11,0.367,189,6.300,64
"Toler, Chris",Fr.,2008-09,F,6-9,26,14,33,0.424,0,0,-,8,18,0.444,36,1.385,2,0.077,5,0.192,3,0.115,36,1.385,12
