name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anderson, Larry",Fr.,2008-09,G,6-6,30,118,216,0.546,14,35,0.400,74,123,0.602,120,4.000,81,2.700,8,0.267,34,1.133,324,10.800,65
"Clady, Maurice",Sr.,2008-09,G,5-8,30,4,25,0.160,1,14,0.071,9,17,0.529,25,0.833,24,0.800,0,-,12,0.400,18,0.600,19
"Fleming, Andrew",Jr.,2008-09,C,7-0,19,8,9,0.889,0,0,-,3,5,0.600,24,1.263,2,0.105,11,0.579,1,0.053,19,1.000,3
"Freeman, Brian",Sr.,2008-09,C,6-10,30,32,58,0.552,5,13,0.385,12,18,0.667,121,4.033,46,1.533,24,0.800,29,0.967,81,2.700,48
"Gilling, Stephan",Jr.,2008-09,G,6-2,30,106,290,0.366,83,228,0.364,35,45,0.778,66,2.200,25,0.833,2,0.067,21,0.700,330,11.000,39
"Lazdauskas, Arturas",Jr.,2008-09,F,6-7,25,23,44,0.523,0,1,0.000,11,23,0.478,51,2.040,25,1.000,14,0.560,24,0.960,57,2.280,18
"Morris, Donovan",Sr.,2008-09,G,6-3,25,120,296,0.405,37,136,0.272,92,110,0.836,80,3.200,51,2.040,2,0.080,22,0.880,369,14.760,51
"Nevens, Brandon",Jr.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Phelps, Eugene",Fr.,2008-09,F,6-6,30,44,88,0.500,0,0,-,23,45,0.511,78,2.600,15,0.500,11,0.367,3,0.100,111,3.700,24
"Plater, Greg",So.,2008-09,G,6-1,28,31,83,0.373,22,57,0.386,5,12,0.417,26,0.929,13,0.464,1,0.036,5,0.179,89,3.179,16
"Robinson, T.J.",Fr.,2008-09,F,6-7,30,123,206,0.597,0,1,0.000,95,135,0.704,185,6.167,9,0.300,0,-,17,0.567,341,11.367,50
"Vantrimpont, Mike",Fr.,2008-09,C,7-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Ware, Casper",Fr.,2008-09,G,5-9,30,98,238,0.412,15,55,0.273,62,88,0.705,64,2.133,122,4.067,1,0.033,34,1.133,273,9.100,83
"Williams, Cornel",Sr.,2008-09,F,6-4,30,48,118,0.407,26,76,0.342,4,8,0.500,83,2.767,18,0.600,4,0.133,11,0.367,126,4.200,10
"Woodard, Jesse",So.,2008-09,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
",",Fr.,2008-09,C,4-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
