name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Ashaolu, Olu",Fr.,2008-09,G,6-7,33,67,138,0.486,1,6,0.167,41,73,0.562,142,4.303,19,0.576,7,0.212,15,0.455,176,5.333,75
"Bartlett, Anson",Fr.,2008-09,G,6-3,6,2,4,0.500,0,0,-,2,2,1.000,6,1.000,0,-,0,-,1,0.167,6,1.000,2
"Berhe, Yonas",Fr.,2008-09,-,-,29,11,30,0.367,1,4,0.250,1,2,0.500,21,0.724,17,0.586,0,-,2,0.069,24,0.828,18
"Cooper, Kenneth",Jr.,2008-09,C,6-10,16,63,149,0.423,0,0,-,61,99,0.616,113,7.063,21,1.313,3,0.188,7,0.438,187,11.688,32
"Gibson, Kyle",Jr.,2008-09,G,6-4,32,154,343,0.449,76,175,0.434,132,180,0.733,115,3.594,88,2.750,6,0.188,33,1.031,516,16.125,97
"Gibson, Brandon",Fr.,2008-09,G,6-5,25,22,55,0.400,7,27,0.259,11,25,0.440,43,1.720,12,0.480,3,0.120,8,0.320,62,2.480,17
"Guyton, Jamel",Jr.,2008-09,G,6-3,32,128,338,0.379,65,191,0.340,58,74,0.784,108,3.375,64,2.000,15,0.469,47,1.469,379,11.844,70
"Jackson, David",Jr.,2008-09,F,6-8,32,61,156,0.391,14,49,0.286,25,39,0.641,112,3.500,19,0.594,14,0.438,14,0.438,161,5.031,25
"Loe, James",Sr.,2008-09,G,5-10,33,47,119,0.395,17,36,0.472,39,54,0.722,53,1.606,70,2.121,1,0.030,20,0.606,150,4.545,65
"Oliverson, Shawn",So.,2008-09,C,6-10,25,18,27,0.667,0,0,-,3,12,0.250,38,1.520,2,0.080,7,0.280,2,0.080,39,1.560,9
"Rogers, Adrian",Sr.,2008-09,F,6-7,30,7,30,0.233,0,1,0.000,8,14,0.571,33,1.100,4,0.133,0,-,4,0.133,22,0.733,16
"Rolle, Magnum",Jr.,2008-09,F,6-11,30,140,264,0.530,1,2,0.500,85,130,0.654,215,7.167,30,1.000,52,1.733,28,0.933,366,12.200,68
