name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Callahan, Garrett",Jr.,2008-09,G,6-1,33,163,369,0.442,79,185,0.427,115,137,0.839,101,3.061,63,1.909,2,0.061,26,0.788,520,15.758,82
"Callahan, Griffan",Fr.,2008-09,F,6-4,21,38,101,0.376,18,52,0.346,20,26,0.769,63,3.000,15,0.714,4,0.190,18,0.857,114,5.429,27
"Casey, Mackenzie",Sr.,2008-09,G,6-0,27,27,75,0.360,2,27,0.074,23,26,0.885,25,0.926,40,1.481,4,0.148,13,0.481,79,2.926,27
"Cassaday, Josh",Fr.,2008-09,F,6-6,28,27,58,0.466,3,14,0.214,21,36,0.583,89,3.179,23,0.821,3,0.107,10,0.357,78,2.786,28
"Cordova, Anthony",So.,2008-09,F,6-7,33,167,309,0.540,0,0,-,61,117,0.521,222,6.727,52,1.576,4,0.121,12,0.364,395,11.970,66
"Davis, Anthony",Jr.,2008-09,C,6-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"DeBoer, Brandon",Jr.,2008-09,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Engen, Mark",Jr.,2008-09,C,6-10,22,18,45,0.400,2,11,0.182,4,10,0.400,26,1.182,1,0.045,7,0.318,3,0.136,42,1.909,9
"Moss, Dale",So.,2008-09,G,6-4,32,67,129,0.519,4,6,0.667,56,76,0.737,117,3.656,24,0.750,13,0.406,13,0.406,194,6.063,31
"Palarca, Michael",So.,2008-09,G,5-10,30,37,109,0.339,8,35,0.229,14,22,0.636,30,1.000,59,1.967,2,0.067,19,0.633,96,3.200,41
"Pederson, Dwight",Fr.,2008-09,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Rader, James",Fr.,2008-09,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sargent, Clint",So.,2008-09,G,6-4,29,130,309,0.421,68,179,0.380,80,109,0.734,93,3.207,58,2.000,4,0.138,14,0.483,408,14.069,43
"Tivis, Payton",So.,2008-09,G,6-2,22,11,19,0.579,0,0,-,2,7,0.286,21,0.955,10,0.455,0,-,4,0.182,24,1.091,6
"Williams, Kai",Jr.,2008-09,F,6-6,33,121,306,0.395,34,125,0.272,46,63,0.730,233,7.061,42,1.273,7,0.212,18,0.545,322,9.758,54
"Wipf, Troy",Sr.,2008-09,G,6-0,7,4,8,0.500,0,2,0.000,0,2,0.000,3,0.429,3,0.429,0,-,1,0.143,8,1.143,4
