name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Alcius, McIntoche",So.,2008-09,F,6-8,28,26,78,0.333,4,18,0.222,10,28,0.357,70,2.500,8,0.286,7,0.250,21,0.750,66,2.357,37
"Bolton, Ricky",So.,2008-09,G,5-10,7,1,4,0.250,0,1,0.000,1,2,0.500,1,0.143,1,0.143,0,-,1,0.143,3,0.429,4
"Bonner, Michael",Fr.,2008-09,G,6-5,20,8,24,0.333,0,2,0.000,1,10,0.100,18,0.900,1,0.050,1,0.050,2,0.100,17,0.850,4
"Carmichael, Timothy",Fr.,2008-09,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Davis, Paul",So.,2008-09,F,6-9,30,82,154,0.532,1,4,0.250,29,51,0.569,162,5.400,15,0.500,46,1.533,22,0.733,194,6.467,50
"Durham, Jamal",Sr.,2008-09,F,6-6,29,133,352,0.378,30,102,0.294,78,132,0.591,169,5.828,23,0.793,13,0.448,13,0.448,374,12.897,57
"Fisher, Brian",Jr.,2008-09,G,6-2,28,137,349,0.393,49,157,0.312,67,97,0.691,96,3.429,44,1.571,2,0.071,53,1.893,390,13.929,72
"Gibson, Diontae",Jr.,2008-09,G,6-2,23,54,162,0.333,9,26,0.346,41,72,0.569,66,2.870,27,1.174,0,-,21,0.913,158,6.870,42
"Hobbs, Brandon",Fr.,2008-09,G,6-1,29,32,88,0.364,11,42,0.262,22,33,0.667,52,1.793,8,0.276,5,0.172,9,0.310,97,3.345,29
"McClinton, Jemarcus",Fr.,2008-09,G,6-3,21,42,100,0.420,4,27,0.148,13,23,0.565,38,1.810,15,0.714,0,-,17,0.810,101,4.810,19
"Monger, Lamar",Fr.,2008-09,G,6-0,28,30,90,0.333,9,31,0.290,8,17,0.471,47,1.679,36,1.286,0,-,19,0.679,77,2.750,56
"Morris, Corey",So.,2008-09,C,6-10,26,19,36,0.528,0,0,-,3,12,0.250,39,1.500,1,0.038,5,0.192,6,0.231,41,1.577,22
"Murphy-Long, Julian",Sr.,2008-09,C,6-9,15,3,11,0.273,0,0,-,6,10,0.600,8,0.533,0,-,0,-,1,0.067,12,0.800,4
"Simms, Donald",Fr.,2008-09,G,5-11,6,0,1,0.000,0,0,-,0,0,-,1,0.167,3,0.500,0,-,3,0.500,0,-,4
"Slocum, Jamar",So.,2008-09,F,6-4,29,19,45,0.422,1,2,0.500,17,33,0.515,51,1.759,6,0.207,3,0.103,10,0.345,56,1.931,12
"Tucker, Isiah",So.,2008-09,G,6-1,30,53,152,0.349,16,67,0.239,33,58,0.569,74,2.467,95,3.167,1,0.033,49,1.633,155,5.167,103
