name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Boan, Michael",Fr.,2008-09,-,-,4,0,0,-,0,0,-,0,2,0.000,0,-,0,-,0,-,0,-,0,-,0
"Brown, Todd",Jr.,2008-09,G,6-5,33,127,318,0.399,53,133,0.398,80,107,0.748,161,4.879,47,1.424,13,0.394,23,0.697,387,11.727,43
"Cooperwood, Cory",Jr.,2008-09,F,6-7,33,113,226,0.500,2,8,0.250,85,119,0.714,178,5.394,23,0.697,27,0.818,28,0.848,313,9.485,42
"Duggins, Vaughn",Jr.,2008-09,G,6-3,4,16,45,0.356,4,18,0.222,11,18,0.611,17,4.250,6,1.500,0,-,8,2.000,47,11.750,6
"Evans, N'Gai",So.,2008-09,G,6-1,33,65,188,0.346,21,78,0.269,60,80,0.750,77,2.333,56,1.697,3,0.091,22,0.667,211,6.394,54
"Gardner, John David",Jr.,2008-09,G,6-4,21,64,142,0.451,12,39,0.308,43,56,0.768,50,2.381,65,3.095,2,0.095,27,1.286,183,8.714,35
"Graham, William",Sr.,2008-09,G,6-3,33,62,174,0.356,8,60,0.133,47,84,0.560,112,3.394,90,2.727,7,0.212,34,1.030,179,5.424,67
"Grote, Scott",So.,2008-09,F,6-6,30,51,97,0.526,9,21,0.429,42,59,0.712,74,2.467,32,1.067,0,-,16,0.533,153,5.100,40
"Horne, Gavin",Sr.,2008-09,F,6-8,31,28,70,0.400,13,30,0.433,17,31,0.548,53,1.710,7,0.226,4,0.129,11,0.355,86,2.774,18
"Land, Cooper",So.,2008-09,F,6-8,33,43,115,0.374,22,71,0.310,32,49,0.653,64,1.939,11,0.333,3,0.091,8,0.242,140,4.242,33
"Pressley, Kyle",Fr.,2008-09,F,6-8,19,4,18,0.222,0,0,-,3,4,0.750,25,1.316,2,0.105,5,0.263,2,0.105,11,0.579,7
"Tabler, Troy",So.,2008-09,G,6-3,27,51,137,0.372,35,95,0.368,23,28,0.821,67,2.481,23,0.852,0,-,14,0.519,160,5.926,24
"Thomas, Ronnie",Jr.,2008-09,F,6-8,32,49,114,0.430,9,29,0.310,18,30,0.600,84,2.625,11,0.344,15,0.469,7,0.219,125,3.906,33
