name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Augusto, Luis",Sr.,2008-09,F,6-8,21,10,29,0.345,0,0,-,13,27,0.481,37,1.762,0,-,1,0.048,4,0.190,33,1.571,17
"Blackstock, Travis",Jr.,2008-09,F,6-5,9,5,11,0.455,1,3,0.333,1,4,0.250,6,0.667,1,0.111,1,0.111,1,0.111,12,1.333,0
"Brown, Brandon",Sr.,2008-09,G,6-1,9,8,17,0.471,0,0,-,7,8,0.875,6,0.667,6,0.667,2,0.222,3,0.333,23,2.556,11
"Eisinger, Drew",Sr.,2008-09,G,6-1,20,4,13,0.308,1,7,0.143,3,4,0.750,9,0.450,7,0.350,1,0.050,2,0.100,12,0.600,2
"Hopson, Mac",Jr.,2008-09,G,6-2,33,183,397,0.461,46,107,0.430,128,189,0.677,163,4.939,194,5.879,6,0.182,55,1.667,540,16.364,96
"Jefferson, Marvin",Jr.,2008-09,C,6-10,32,117,216,0.542,0,0,-,57,103,0.553,143,4.469,10,0.313,58,1.813,17,0.531,291,9.094,60
"Morris, Trevor",Sr.,2008-09,G,6-4,33,65,179,0.363,47,134,0.351,33,38,0.868,51,1.545,26,0.788,4,0.121,14,0.424,210,6.364,34
"Simmons, Terrence",Sr.,2008-09,G,6-3,33,63,138,0.457,28,75,0.373,9,13,0.692,83,2.515,58,1.758,5,0.152,18,0.545,163,4.939,32
"Votaw, Ryan",So.,2008-09,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Watson, Kashif",Jr.,2008-09,G,6-4,33,110,248,0.444,7,34,0.206,114,164,0.695,114,3.455,85,2.576,5,0.152,39,1.182,341,10.333,75
"Wiley, Brandon",Jr.,2008-09,F,6-6,33,115,203,0.567,0,1,0.000,42,81,0.519,185,5.606,36,1.091,26,0.788,30,0.909,272,8.242,41
"de Souza, Luciano",Jr.,2008-09,F,6-7,33,87,222,0.392,63,173,0.364,42,54,0.778,90,2.727,20,0.606,4,0.121,30,0.909,279,8.455,28
