name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Agre, Denis",So.,2008-09,C,6-8,16,22,46,0.478,0,0,-,7,13,0.538,57,3.563,8,0.500,9,0.563,5,0.313,51,3.188,14
"Bell, Keion",Fr.,2008-09,G,6-3,32,151,356,0.424,24,94,0.255,86,116,0.741,151,4.719,70,2.188,9,0.281,48,1.500,412,12.875,121
"Branning, Richard",Fr.,2008-09,G,6-2,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Clardy, Gus",So.,2008-09,F,6-8,20,10,19,0.526,0,0,-,2,4,0.500,39,1.950,4,0.200,1,0.050,9,0.450,22,1.100,5
"Darby, Taylor",Fr.,2008-09,F,6-7,32,69,187,0.369,0,0,-,56,89,0.629,195,6.094,15,0.469,15,0.469,13,0.406,194,6.063,31
"Dupre, Jonathan",Fr.,2008-09,-,-,26,49,150,0.327,5,29,0.172,12,16,0.750,61,2.346,6,0.231,7,0.269,9,0.346,115,4.423,25
"Dupre', Jonathan",So.,2008-09,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Holmes, Ryan",Sr.,2008-09,G,6-1,20,43,115,0.374,8,35,0.229,32,44,0.727,30,1.500,40,2.000,1,0.050,13,0.650,126,6.300,26
"Hornbuckle, Mike",Sr.,2008-09,G,6-4,32,57,133,0.429,29,65,0.446,15,29,0.517,72,2.250,36,1.125,4,0.125,21,0.656,158,4.938,36
"Jackson, Lorne",Fr.,2008-09,G,6-2,31,69,173,0.399,28,77,0.364,38,49,0.776,51,1.645,46,1.484,3,0.097,26,0.839,204,6.581,64
"Martin, Don",Fr.,2008-09,G,6-5,2,0,2,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Moore, Corbin",Fr.,2008-09,C,6-10,32,42,83,0.506,0,0,-,15,26,0.577,147,4.594,11,0.344,13,0.406,9,0.281,99,3.094,30
"Shannon, Andy",Fr.,2008-09,C,6-11,23,10,28,0.357,0,0,-,2,2,1.000,35,1.522,2,0.087,17,0.739,4,0.174,22,0.957,7
"Suttle Jr, Dane",Fr.,2008-09,-,-,32,64,171,0.374,35,99,0.354,39,52,0.750,70,2.188,21,0.656,4,0.125,15,0.469,202,6.313,30
"Suttle Jr., Dane",Fr.,2008-09,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thompson, Mychel",So.,2008-09,G,6-7,32,111,327,0.339,35,116,0.302,51,66,0.773,113,3.531,40,1.250,18,0.563,28,0.875,308,9.625,63
"Tucker, Rico",Sr.,2008-09,G,6-0,25,20,67,0.299,7,27,0.259,14,18,0.778,20,0.800,42,1.680,0,-,15,0.600,61,2.440,47
