name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adeife, Emmanuel",Sr.,2008-09,C,6-10,17,9,22,0.409,0,0,-,16,32,0.500,61,3.588,1,0.059,14,0.824,2,0.118,34,2.000,7
"Barr, Jeremy",Jr.,2008-09,C,6-9,23,46,97,0.474,0,0,-,26,52,0.500,57,2.478,7,0.304,4,0.174,4,0.174,118,5.130,30
"Batiste, Colby",So.,2008-09,F,6-9,27,18,42,0.429,0,0,-,6,12,0.500,65,2.407,4,0.148,22,0.815,3,0.111,42,1.556,17
"Bloom, Corey",Jr.,2008-09,G,6-6,20,12,52,0.231,7,42,0.167,18,28,0.643,27,1.350,11,0.550,2,0.100,2,0.100,49,2.450,12
"Bureau, Travis",So.,2008-09,G,6-7,27,113,273,0.414,61,172,0.355,49,76,0.645,117,4.333,28,1.037,14,0.519,26,0.963,336,12.444,40
"Daigle, Randell",Jr.,2008-09,G,5-10,20,79,212,0.373,54,147,0.367,14,22,0.636,60,3.000,45,2.250,0,-,29,1.450,226,11.300,38
"Dison, Brandon",Jr.,2008-09,G,6-6,6,4,9,0.444,0,0,-,3,4,0.750,10,1.667,5,0.833,0,-,5,0.833,11,1.833,2
"Gary, La'Ryan",Jr.,2008-09,G,6-7,28,70,167,0.419,3,22,0.136,50,60,0.833,111,3.964,17,0.607,12,0.429,14,0.500,193,6.893,40
"Gradnigo, Chris",So.,2008-09,G,6-7,26,124,273,0.454,33,92,0.359,66,87,0.759,71,2.731,12,0.462,6,0.231,15,0.577,347,13.346,52
"Johnson, Tyren",Jr.,2008-09,F,6-8,30,76,185,0.411,15,54,0.278,48,62,0.774,153,5.100,46,1.533,39,1.300,23,0.767,215,7.167,56
"Jones, Phillip",Fr.,2008-09,G,5-10,1,0,2,0.000,0,2,0.000,0,0,-,1,1.000,0,-,0,-,0,-,0,-,1
"Lago, Willie",Jr.,2008-09,G,6-1,27,21,70,0.300,7,39,0.179,7,13,0.538,20,0.741,33,1.222,0,-,8,0.296,56,2.074,29
"McCoy, Ryan",Jr.,2008-09,G,6-0,29,77,175,0.440,17,41,0.415,40,58,0.690,62,2.138,61,2.103,1,0.034,32,1.103,211,7.276,50
"Roberson, Lamar",Jr.,2008-09,F,6-8,14,31,80,0.388,8,28,0.286,19,27,0.704,39,2.786,19,1.357,10,0.714,13,0.929,89,6.357,29
"Tanner, David",So.,2008-09,F,6-5,2,0,0,-,0,0,-,0,0,-,2,1.000,0,-,0,-,0,-,0,-,1
"Wallace, Courtney",Jr.,2008-09,F,6-8,23,27,42,0.643,0,0,-,18,29,0.621,45,1.957,3,0.130,7,0.304,4,0.174,72,3.130,12
"Yanosky, Sutton",Fr.,2008-09,G,6-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
