name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bryant, Dontae",Jr.,2008-09,G,6-2,29,37,103,0.359,16,42,0.381,28,51,0.549,74,2.552,91,3.138,0,-,39,1.345,118,4.069,54
"Caloiaro, Angelo",Fr.,2008-09,F,6-7,30,65,158,0.411,20,73,0.274,31,45,0.689,117,3.900,41,1.367,6,0.200,18,0.600,181,6.033,35
"Green, Rashad",So.,2008-09,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hernandez, Christian",Jr.,2008-09,G,6-5,28,15,45,0.333,12,37,0.324,5,9,0.556,37,1.321,11,0.393,3,0.107,8,0.286,47,1.679,14
"Lowhorn, Dior",Jr.,2008-09,F,6-7,30,231,478,0.483,38,88,0.432,104,153,0.680,207,6.900,23,0.767,17,0.567,16,0.533,604,20.133,45
"Morgan, James",Sr.,2008-09,C,6-9,22,8,12,0.667,0,0,-,12,24,0.500,33,1.500,3,0.136,8,0.364,8,0.364,28,1.273,19
"O'Brien, Chris",Fr.,2008-09,G,6-4,29,39,104,0.375,14,42,0.333,26,44,0.591,83,2.862,27,0.931,7,0.241,12,0.414,118,4.069,37
"Pekarsky, Clint",Fr.,2008-09,G,6-3,4,0,3,0.000,0,0,-,0,0,-,3,0.750,1,0.250,0,-,0,-,0,-,2
"Quezada, Manny",Sr.,2008-09,G,6-2,24,81,176,0.460,29,73,0.397,64,76,0.842,57,2.375,72,3.000,1,0.042,18,0.750,255,10.625,63
"Smith, Peter",Fr.,2008-09,G,5-11,18,24,62,0.387,18,51,0.353,16,20,0.800,15,0.833,21,1.167,0,-,3,0.167,82,4.556,9
"Taylor, Hyman",Jr.,2008-09,C,6-9,23,13,40,0.325,0,0,-,18,28,0.643,42,1.826,3,0.130,9,0.391,7,0.304,44,1.913,24
"Vaughn, Kwame",Fr.,2008-09,G,6-3,30,102,235,0.434,25,81,0.309,95,128,0.742,105,3.500,50,1.667,2,0.067,19,0.633,324,10.800,62
"Wallace, Blake",Jr.,2008-09,F,6-6,27,77,183,0.421,35,92,0.380,40,55,0.727,110,4.074,32,1.185,11,0.407,12,0.444,229,8.481,29
"Zamarano, Paolo",Jr.,2008-09,F,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
