name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adrien, Jeff",Sr.,2008-09,F,6-7,36,190,376,0.505,0,1,0.000,111,186,0.597,358,9.944,60,1.667,42,1.167,19,0.528,491,13.639,65
"Austrie, Craig",Sr.,2008-09,G,6-3,36,77,217,0.355,34,107,0.318,72,89,0.809,65,1.806,83,2.306,11,0.306,24,0.667,260,7.222,32
"Bailey, Kyle",So.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Beverly, Donnell",So.,2008-09,G,6-4,20,8,14,0.571,2,5,0.400,5,6,0.833,13,0.650,12,0.600,0,-,4,0.200,23,1.150,2
"Bird, Johnnie",Sr.,2008-09,G,6-0,9,1,4,0.250,0,1,0.000,0,1,0.000,1,0.111,1,0.111,0,-,1,0.111,2,0.222,2
"Dyson, Jerome",Jr.,2008-09,G,6-3,24,104,255,0.408,24,69,0.348,84,116,0.724,98,4.083,76,3.167,8,0.333,44,1.833,316,13.167,49
"Edwards, Gavin",Jr.,2008-09,F,6-9,36,51,80,0.638,0,0,-,35,47,0.745,107,2.972,12,0.333,27,0.750,13,0.361,137,3.806,23
"Haralson, Scottie",Fr.,2008-09,G,6-4,17,8,28,0.286,7,26,0.269,0,0,-,5,0.294,3,0.176,0,-,2,0.118,23,1.353,2
"Hornat, Alex",Jr.,2008-09,F,6-5,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Lindner, John",Sr.,2008-09,F,6-5,4,0,0,-,0,0,-,0,2,0.000,2,0.500,0,-,0,-,0,-,0,-,0
"Mandeldove, Jonathan",Jr.,2008-09,C,6-11,7,0,2,0.000,0,0,-,0,0,-,2,0.286,0,-,0,-,0,-,0,-,2
"Miles, Nate",Fr.,2008-09,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Okwandu, Charles",So.,2008-09,C,7-1,10,1,4,0.250,0,0,-,1,2,0.500,11,1.100,2,0.200,3,0.300,1,0.100,3,0.300,6
"Price, A.J.",Sr.,2008-09,G,6-2,35,170,417,0.408,82,204,0.402,93,129,0.721,122,3.486,164,4.686,0,-,24,0.686,515,14.714,94
"Robinson, Stanley",Fr.,2008-09,-,-,28,97,192,0.505,3,23,0.130,40,63,0.635,166,5.929,33,1.179,30,1.071,17,0.607,237,8.464,44
"Thabeet, Hasheem",Jr.,2008-09,C,7-3,36,178,278,0.640,0,0,-,133,212,0.627,388,10.778,17,0.472,152,4.222,22,0.611,489,13.583,68
"Veronick, Jim",Sr.,2008-09,F,6-8,4,1,1,1.000,0,0,-,0,0,-,2,0.500,0,-,1,0.250,0,-,2,0.500,0
"Walker, Kemba",Fr.,2008-09,G,6-1,36,110,234,0.470,13,48,0.271,88,123,0.715,125,3.472,104,2.889,6,0.167,38,1.056,321,8.917,66
