name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Brandon",Jr.,2008-09,G,6-3,3,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Bocot, Justin",So.,2008-09,G,6-4,31,56,170,0.329,30,85,0.353,35,46,0.761,93,3.000,26,0.839,5,0.161,21,0.677,177,5.710,49
"Booker, Anthony",Fr.,2008-09,F,6-8,30,46,119,0.387,1,11,0.091,17,36,0.472,104,3.467,11,0.367,20,0.667,7,0.233,110,3.667,26
"Boyle, Tony",Sr.,2008-09,F,6-8,31,93,190,0.489,0,0,-,104,143,0.727,167,5.387,11,0.355,11,0.355,19,0.613,290,9.355,46
"Clemmons, Wesley",Sr.,2008-09,G,6-3,31,49,122,0.402,16,51,0.314,21,29,0.724,74,2.387,32,1.032,0,-,18,0.581,135,4.355,36
"Cornelius, Christian",Jr.,2008-09,F,6-7,12,14,26,0.538,0,0,-,3,10,0.300,23,1.917,0,-,3,0.250,4,0.333,31,2.583,11
"Dillard, Kevin",Fr.,2008-09,G,6-0,31,128,290,0.441,57,126,0.452,64,88,0.727,63,2.032,129,4.161,5,0.161,40,1.290,377,12.161,101
"Evans, Nick",Fr.,2008-09,C,6-11,28,30,70,0.429,0,0,-,14,19,0.737,61,2.179,2,0.071,19,0.679,6,0.214,74,2.643,37
"Fay, Carlton",So.,2008-09,F,6-8,31,107,254,0.421,30,96,0.313,77,97,0.794,142,4.581,24,0.774,9,0.290,14,0.452,321,10.355,41
"Freeman, Tony",Jr.,2008-09,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hare, Ryan",Fr.,2008-09,G,6-4,31,71,174,0.408,22,58,0.379,69,86,0.802,95,3.065,32,1.032,0,-,18,0.581,233,7.516,61
"Mullins, Bryan",Sr.,2008-09,G,6-1,22,71,169,0.420,36,83,0.434,27,39,0.692,48,2.182,124,5.636,1,0.045,45,2.045,205,9.318,38
"Roundtree, Torres",Fr.,2008-09,G,6-4,11,3,12,0.250,0,0,-,7,14,0.500,19,1.727,9,0.818,0,-,2,0.182,13,1.182,13
