name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Aycock, Jayson",So.,2008-09,C,6-10,10,2,3,0.667,0,0,-,1,2,0.500,9,0.900,1,0.100,0,-,1,0.100,5,0.500,6
"Bald, Brad",Fr.,2008-09,F,6-8,5,3,7,0.429,0,0,-,0,0,-,7,1.400,2,0.400,0,-,0,-,6,1.200,0
"Davis, Marlo",Sr.,2008-09,G,6-0,20,4,15,0.267,0,4,0.000,4,4,1.000,13,0.650,15,0.750,0,-,9,0.450,12,0.600,9
"Downey, Montez",Jr.,2008-09,G,6-5,22,66,146,0.452,34,87,0.391,21,24,0.875,60,2.727,6,0.273,1,0.045,15,0.682,187,8.500,21
"Felder, Darryl",Jr.,2008-09,G,6-3,32,43,110,0.391,18,51,0.353,28,36,0.778,70,2.188,30,0.938,3,0.094,21,0.656,132,4.125,25
"Jeralds, Darion",Jr.,2008-09,G,6-1,31,22,45,0.489,12,25,0.480,7,8,0.875,41,1.323,41,1.323,0,-,7,0.226,63,2.032,28
"Lacey, Dominique",So.,2008-09,F,6-7,32,121,287,0.422,18,62,0.290,73,119,0.613,189,5.906,28,0.875,18,0.563,19,0.594,333,10.406,87
"Mercer, Daniel",Jr.,2008-09,F,6-6,28,31,44,0.705,0,0,-,2,15,0.133,59,2.107,6,0.214,2,0.071,4,0.143,64,2.286,5
"Moore, Kevon",Fr.,2008-09,G,6-3,27,82,203,0.404,22,70,0.314,60,108,0.556,110,4.074,31,1.148,0,-,27,1.000,246,9.111,49
"Ohuaregbe, Will",Fr.,2008-09,C,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sheets, Josh",Jr.,2008-09,G,6-4,29,30,95,0.316,21,68,0.309,3,10,0.300,24,0.828,12,0.414,0,-,4,0.138,84,2.897,9
"Stephenson, Jerel",Fr.,2008-09,G,6-5,28,77,166,0.464,4,13,0.308,58,89,0.652,141,5.036,50,1.786,6,0.214,15,0.536,216,7.714,62
"Tomko, Chad",So.,2008-09,G,5-11,32,183,484,0.378,77,244,0.316,57,63,0.905,117,3.656,142,4.438,2,0.063,69,2.156,500,15.625,87
"Wolf, Johnny",Jr.,2008-09,G,6-2,31,145,348,0.417,64,184,0.348,78,98,0.796,114,3.677,82,2.645,5,0.161,17,0.548,432,13.935,56
