name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adako, Manny",Jr.,2008-09,F,6-8,30,142,251,0.566,1,2,0.500,55,66,0.833,126,4.200,19,0.633,19,0.633,17,0.567,340,11.333,52
"Allen, Chaisson",So.,2008-09,G,6-4,32,110,274,0.401,32,96,0.333,81,106,0.764,166,5.188,98,3.063,7,0.219,57,1.781,333,10.406,61
"Alvarez, Chris",Sr.,2008-09,F,6-8,28,23,56,0.411,1,5,0.200,27,43,0.628,91,3.250,29,1.036,12,0.429,26,0.929,74,2.643,37
"Aragbaye, Allen",So.,2008-09,G,6-4,16,7,19,0.368,4,9,0.444,20,21,0.952,11,0.688,2,0.125,0,-,4,0.250,38,2.375,6
"Bataille, Baptiste",Jr.,2008-09,G,5-10,32,25,76,0.329,15,50,0.300,48,59,0.814,32,1.000,47,1.469,0,-,23,0.719,113,3.531,35
"Etherly, Erik",Fr.,2008-09,F,6-7,12,5,10,0.500,0,0,-,2,9,0.222,10,0.833,0,-,0,-,3,0.250,12,1.000,3
"Felix, Ben",Fr.,2008-09,C,6-11,12,0,3,0.000,0,0,-,1,2,0.500,4,0.333,0,-,1,0.083,0,-,1,0.083,1
"Janning, Matt",Jr.,2008-09,G,6-4,32,158,389,0.406,51,158,0.323,92,124,0.742,150,4.688,85,2.656,6,0.188,48,1.500,459,14.344,78
"Lima, Vinny",So.,2008-09,F,6-10,29,19,36,0.528,5,15,0.333,9,14,0.643,40,1.379,8,0.276,6,0.207,7,0.241,52,1.793,17
"McDonald, Brian",Jr.,2008-09,G,6-2,12,0,2,0.000,0,1,0.000,0,0,-,1,0.083,1,0.083,0,-,0,-,0,-,0
"Ojougboh, Nkem",Jr.,2008-09,C,6-9,32,89,165,0.539,0,1,0.000,59,89,0.663,147,4.594,34,1.063,27,0.844,12,0.375,237,7.406,51
"Smith, Matt",Sr.,2008-09,F,6-6,30,27,80,0.338,23,66,0.348,11,16,0.688,23,0.767,13,0.433,4,0.133,11,0.367,88,2.933,10
"Spates, Eugene",Sr.,2008-09,F,6-8,32,80,219,0.365,53,141,0.376,41,60,0.683,101,3.156,35,1.094,5,0.156,28,0.875,254,7.938,40
