name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Cruso, James",Fr.,2008-09,G,6-2,6,1,2,0.500,1,2,0.500,0,0,-,2,0.333,1,0.167,1,0.167,0,-,3,0.500,0
"Garris, Justin",So.,2008-09,G,6-3,31,63,215,0.293,28,115,0.243,39,57,0.684,113,3.645,34,1.097,5,0.161,37,1.194,193,6.226,80
"Garris, Gary",Jr.,2008-09,F,6-5,31,126,324,0.389,33,119,0.277,46,68,0.676,176,5.677,31,1.000,13,0.419,49,1.581,331,10.677,87
"Lyn, Brendon",So.,2008-09,G,5-10,26,35,126,0.278,16,68,0.235,13,20,0.650,59,2.269,46,1.769,4,0.154,15,0.577,99,3.808,52
"Maczko, Mike",Fr.,2008-09,G,6-6,19,8,58,0.138,5,34,0.147,7,10,0.700,18,0.947,13,0.684,1,0.053,3,0.158,28,1.474,14
"Regis, Ryan",Fr.,2008-09,F,6-6,28,16,46,0.348,0,1,0.000,9,20,0.450,54,1.929,3,0.107,23,0.821,4,0.143,41,1.464,23
"Schickel, Teddy",Fr.,2008-09,G,6-1,30,21,73,0.288,3,20,0.150,8,13,0.615,40,1.333,27,0.900,3,0.100,25,0.833,53,1.767,42
"Schickel, Sammy",Fr.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Skema, Paulius",So.,2008-09,F,6-8,28,38,100,0.380,0,2,0.000,28,50,0.560,138,4.929,7,0.250,6,0.214,14,0.500,104,3.714,37
"Stonkus, Dan",Jr.,2008-09,C,6-9,29,21,58,0.362,0,1,0.000,24,52,0.462,122,4.207,11,0.379,36,1.241,17,0.586,66,2.276,43
"Wilkerson, Isaiah",Fr.,2008-09,-,-,22,95,264,0.360,25,90,0.278,59,77,0.766,78,3.545,35,1.591,0,-,20,0.909,274,12.455,76
"Wilson, Jheryl",So.,2008-09,G,6-2,28,124,336,0.369,28,109,0.257,77,124,0.621,118,4.214,67,2.393,1,0.036,41,1.464,353,12.607,101
