name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bailey, Jabril",So.,2008-09,G,6-4,29,51,136,0.375,13,50,0.260,30,41,0.732,47,1.621,16,0.552,10,0.345,19,0.655,145,5.000,30
"Capin, Jake",Fr.,2008-09,G,6-2,10,2,4,0.500,2,3,0.667,2,2,1.000,0,-,0,-,0,-,0,-,8,0.800,0
"Celestin, Amir",Fr.,2008-09,G,6-2,30,52,114,0.456,22,51,0.431,16,35,0.457,35,1.167,70,2.333,3,0.100,22,0.733,142,4.733,54
"Dewey, Cole",Fr.,2008-09,G,6-2,8,1,4,0.250,0,3,0.000,1,2,0.500,1,0.125,0,-,0,-,1,0.125,3,0.375,0
"Dodson, Preston",So.,2008-09,F,6-5,30,39,85,0.459,0,0,-,54,73,0.740,76,2.533,18,0.600,11,0.367,18,0.600,132,4.400,33
"Gwynne, Matt",Jr.,2008-09,F,6-10,27,72,169,0.426,14,40,0.350,42,57,0.737,103,3.815,23,0.852,1,0.037,4,0.148,200,7.407,36
"Hartley, Junard",So.,2008-09,G,6-3,30,43,98,0.439,13,39,0.333,52,82,0.634,105,3.500,130,4.333,4,0.133,40,1.333,151,5.033,71
"Kossangue, William",Jr.,2008-09,F,6-6,29,51,121,0.421,19,51,0.373,10,16,0.625,62,2.138,25,0.862,1,0.034,19,0.655,131,4.517,18
"Merthie, Lorne",Fr.,2008-09,G,6-1,30,83,227,0.366,52,130,0.400,66,84,0.786,97,3.233,73,2.433,1,0.033,47,1.567,284,9.467,59
"Perry, Jonathan",So.,2008-09,G,5-9,5,0,0,-,0,0,-,0,0,-,0,-,3,0.600,0,-,0,-,0,-,0
"Reynolds, Chris",Fr.,2008-09,F,6-5,28,39,82,0.476,0,3,0.000,24,35,0.686,57,2.036,13,0.464,7,0.250,10,0.357,102,3.643,30
"Robertson, Terrence",Fr.,2008-09,-,-,1,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Rodriguez, Jonathan",Jr.,2008-09,F,6-5,30,163,344,0.474,19,53,0.358,124,157,0.790,248,8.267,57,1.900,9,0.300,38,1.267,469,15.633,80
"Taylor, Miles",Jr.,2008-09,G,6-4,29,64,134,0.478,5,18,0.278,38,63,0.603,71,2.448,21,0.724,1,0.034,16,0.552,171,5.897,34
"Thompson, Chad",Jr.,2008-09,G,6-3,6,7,20,0.350,2,8,0.250,2,2,1.000,5,0.833,3,0.500,1,0.167,1,0.167,18,3.000,3
"Vejraska, Kyle",Jr.,2008-09,F,6-8,30,77,183,0.421,17,52,0.327,37,52,0.712,112,3.733,20,0.667,27,0.900,15,0.500,208,6.933,44
