name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Ben",Jr.,2008-09,F,6-11,28,23,69,0.333,7,30,0.233,9,13,0.692,51,1.821,19,0.679,9,0.321,3,0.107,62,2.214,16
"Anderson, Trey",Fr.,2008-09,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Benson, Phil",So.,2008-09,F,6-8,14,2,4,0.500,0,0,-,0,0,-,7,0.500,3,0.214,1,0.071,2,0.143,4,0.286,0
"Chiverton, Collin",Fr.,2008-09,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hughes, Carlin",Sr.,2008-09,G,6-2,35,98,240,0.408,54,171,0.316,37,43,0.860,70,2.000,117,3.343,0,-,41,1.171,287,8.200,59
"Hunter, Wayne",Jr.,2008-09,G,6-4,34,77,209,0.368,28,74,0.378,45,67,0.672,81,2.382,30,0.882,4,0.118,15,0.441,227,6.676,36
"McConnell, Mickey",So.,2008-09,G,6-0,35,53,126,0.421,30,74,0.405,52,70,0.743,45,1.286,78,2.229,2,0.057,22,0.629,188,5.371,59
"Mills, Patrick",So.,2008-09,G,6-0,26,163,405,0.402,67,198,0.338,85,99,0.859,62,2.385,101,3.885,6,0.231,57,2.192,478,18.385,75
"O'Leary, Ian",Sr.,2008-09,F,6-7,35,58,133,0.436,14,39,0.359,26,36,0.722,146,4.171,25,0.714,10,0.286,20,0.571,156,4.457,36
"Samhan, Omar",Jr.,2008-09,C,6-11,35,197,353,0.558,0,1,0.000,99,136,0.728,328,9.371,57,1.629,69,1.971,14,0.400,493,14.086,64
"Simpson, Diamon",Sr.,2008-09,F,6-7,35,162,321,0.505,3,16,0.188,156,267,0.584,377,10.771,21,0.600,57,1.629,61,1.743,483,13.800,56
"Smith, Yusef",Sr.,2008-09,F,6-8,32,19,42,0.452,5,15,0.333,15,22,0.682,67,2.094,5,0.156,7,0.219,4,0.125,58,1.813,20
"Steindl, Clint",Fr.,2008-09,F,6-7,24,21,63,0.333,15,45,0.333,8,10,0.800,25,1.042,5,0.208,1,0.042,1,0.042,65,2.708,6
"Walker, Lucas",Sr.,2008-09,F,6-8,25,25,62,0.403,8,33,0.242,10,18,0.556,40,1.600,10,0.400,6,0.240,15,0.600,68,2.720,6
"Williams, Tim",Fr.,2008-09,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
