name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Cross, Rob",---,2013-14,-,-,2,0,0,-,0,0,-,0,0,-,2,1.000,1,0.500,0,-,0,-,0,-,0
"Fuller, Kyle",Sr.,2013-14,G,6-1,31,103,281,0.367,23,91,0.253,111,152,0.730,116,3.742,130,4.194,2,0.065,22,0.710,340,10.968,93
"Henderson, Josh",Jr.,2013-14,C,6-11,8,21,43,0.488,0,0,-,11,17,0.647,34,4.250,3,0.375,3,0.375,5,0.625,53,6.625,6
"Jones, Damian",Fr.,2013-14,C,6-10,31,138,254,0.543,0,0,-,73,134,0.545,176,5.677,7,0.226,43,1.387,9,0.290,349,11.258,56
"Josephs, Carter",So.,2013-14,G,5-10,20,0,1,0.000,0,0,-,0,1,0.000,7,0.350,22,1.100,0,-,6,0.300,0,-,8
"Kornet, Luke",Fr.,2013-14,F,6-10,30,45,131,0.344,21,89,0.236,8,15,0.533,68,2.267,23,0.767,17,0.567,9,0.300,119,3.967,21
"McClellan, Eric",So.,2013-14,G,6-4,12,58,133,0.436,6,33,0.182,49,81,0.605,53,4.417,38,3.167,2,0.167,15,1.250,171,14.250,42
"Moats, Shelby",Jr.,2013-14,C,6-8,31,17,45,0.378,7,26,0.269,5,9,0.556,50,1.613,9,0.290,2,0.065,7,0.226,46,1.484,21
"Odom, Rod",Sr.,2013-14,F,6-8,31,136,342,0.398,85,221,0.385,66,92,0.717,162,5.226,37,1.194,18,0.581,18,0.581,423,13.645,42
"Parker, Dai-Jon",Jr.,2013-14,G,6-3,31,90,221,0.407,46,120,0.383,32,45,0.711,135,4.355,98,3.161,10,0.323,26,0.839,258,8.323,70
"Siakam, James",Jr.,2013-14,F,6-7,31,76,129,0.589,0,4,0.000,70,101,0.693,164,5.290,36,1.161,41,1.323,28,0.903,222,7.161,40
"Watkins, Nathan",So.,2013-14,G,6-5,9,5,18,0.278,3,15,0.200,8,11,0.727,8,0.889,0,-,0,-,0,-,21,2.333,4
