name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Ailshie, Tyler",Jr.,2013-14,G,6-1,2,1,1,1.000,0,0,-,0,0,-,0,-,0,-,0,-,1,0.500,2,1.000,0
"Banks, Isaac",Fr.,2013-14,F,6-7,21,11,19,0.579,0,1,0.000,7,10,0.700,26,1.238,6,0.286,4,0.190,2,0.095,29,1.381,7
"Denison, Adam",Fr.,2013-14,F,6-3,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Forrest, Darius",Jr.,2013-14,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Gadsden-Gilliard, Kinard",Sr.,2013-14,F,6-6,32,118,277,0.426,26,74,0.351,87,119,0.731,163,5.094,95,2.969,15,0.469,34,1.063,349,10.906,79
"Giplaye, Ron",Jr.,2013-14,F,6-6,5,3,7,0.429,0,0,-,1,2,0.500,4,0.800,2,0.400,1,0.200,1,0.200,7,1.400,1
"Halvorsen, Todd",Sr.,2013-14,G,6-3,9,3,10,0.300,3,8,0.375,0,0,-,3,0.333,2,0.222,0,-,4,0.444,9,1.000,3
"Harris, Devin",Fr.,2013-14,G,6-4,16,14,38,0.368,2,8,0.250,9,13,0.692,27,1.688,10,0.625,0,-,8,0.500,39,2.438,15
"Harris, Hunter",Sr.,2013-14,F,6-7,32,107,202,0.530,3,12,0.250,74,113,0.655,167,5.219,10,0.313,37,1.156,29,0.906,291,9.094,41
"McClain, Petey",So.,2013-14,G,6-0,31,32,79,0.405,6,21,0.286,38,54,0.704,70,2.258,102,3.290,0,-,36,1.161,108,3.484,42
"Merriweather, A.J.",Fr.,2013-14,G,6-2,33,112,228,0.491,12,29,0.414,79,119,0.664,214,6.485,38,1.152,8,0.242,49,1.485,315,9.545,68
"Poderis, Lukas",Sr.,2013-14,C,6-8,31,18,43,0.419,0,0,-,18,35,0.514,79,2.548,4,0.129,16,0.516,6,0.194,54,1.742,13
"Rembert, Rashawn",Jr.,2013-14,G,6-3,33,169,377,0.448,103,239,0.431,114,135,0.844,101,3.061,58,1.758,11,0.333,39,1.182,555,16.818,51
"Riley, Jalen",Jr.,2013-14,G,6-0,33,114,318,0.358,48,147,0.327,159,190,0.837,81,2.455,61,1.848,4,0.121,30,0.909,435,13.182,50
"Wilson, Lester",So.,2013-14,F,6-4,33,121,314,0.385,59,180,0.328,39,46,0.848,114,3.455,17,0.515,2,0.061,14,0.424,340,10.303,19
