name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Abdul-Aleem, Musa",Sr.,2013-14,G,6-5,18,25,85,0.294,16,67,0.239,8,11,0.727,27,1.500,8,0.444,1,0.056,7,0.389,74,4.111,8
"Allen Jr, Corey",Jr.,2013-14,G,6-1,32,93,236,0.394,22,71,0.310,81,103,0.786,106,3.313,88,2.750,6,0.188,43,1.344,289,9.031,67
"Bodway, Jake",Fr.,2013-14,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Brock, Martino",Sr.,2013-14,G,6-5,32,119,240,0.496,3,21,0.143,62,108,0.574,97,3.031,45,1.406,5,0.156,42,1.313,303,9.469,42
"Clayton, Dre",Fr.,2013-14,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Collins, Anthony",Jr.,2013-14,G,6-1,8,11,38,0.289,7,18,0.389,26,34,0.765,13,1.625,47,5.875,2,0.250,12,1.500,55,6.875,28
"Egbunu, John",Fr.,2013-14,C,6-10,32,89,151,0.589,0,1,0.000,60,110,0.545,198,6.188,12,0.375,43,1.344,10,0.313,238,7.438,55
"Hawkins, Javontae",So.,2013-14,G,6-5,29,37,99,0.374,11,37,0.297,22,36,0.611,38,1.310,4,0.138,4,0.138,5,0.172,107,3.690,10
"Heath, Josh",Fr.,2013-14,G,6-2,17,16,47,0.340,2,9,0.222,10,13,0.769,24,1.412,62,3.647,2,0.118,12,0.706,44,2.588,27
"LeDay, Zach",So.,2013-14,F,6-7,32,35,85,0.412,3,11,0.273,38,50,0.760,82,2.563,12,0.375,7,0.219,9,0.281,111,3.469,22
"McLendon, Shemiye",Jr.,2013-14,G,6-3,26,33,94,0.351,0,14,0.000,10,17,0.588,40,1.538,51,1.962,3,0.115,18,0.692,76,2.923,37
"Omogbehin, Jordan",So.,2013-14,C,7-3,9,1,1,1.000,0,0,-,1,2,0.500,7,0.778,0,-,3,0.333,0,-,3,0.333,2
"Perry, Chris",Fr.,2013-14,F,6-8,32,112,222,0.505,0,0,-,62,109,0.569,170,5.313,14,0.438,24,0.750,9,0.281,286,8.938,37
"Rudd, Victor",Sr.,2013-14,F,6-9,32,180,431,0.418,33,127,0.260,121,164,0.738,218,6.813,59,1.844,18,0.563,19,0.594,514,16.063,69
"Zeigler, Bo",Fr.,2013-14,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
