name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Agusi, Devon",Sr.,2013-14,G,6-0,30,108,248,0.435,21,65,0.323,129,175,0.737,92,3.067,70,2.333,1,0.033,34,1.133,366,12.200,90
"Benford, Keith",Sr.,2013-14,G,6-3,5,4,6,0.667,3,4,0.750,0,0,-,2,0.400,0,-,0,-,0,-,11,2.200,0
"Hill, Jeromie",Sr.,2013-14,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jones, Phillip",So.,2013-14,F,6-6,27,62,143,0.434,3,5,0.600,67,121,0.554,167,6.185,27,1.000,20,0.741,29,1.074,194,7.185,56
"Lewis, Larry",Fr.,2013-14,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lewis, Keon",Jr.,2013-14,G,6-2,27,87,242,0.360,25,78,0.321,141,168,0.839,62,2.296,70,2.593,0,-,18,0.667,340,12.593,71
"Matthews, George",So.,2013-14,G,6-5,20,28,67,0.418,8,33,0.242,10,17,0.588,50,2.500,8,0.400,4,0.200,7,0.350,74,3.700,18
"McGregor, Edrico",Sr.,2013-14,F,6-7,29,94,152,0.618,0,0,-,36,64,0.563,165,5.690,25,0.862,12,0.414,10,0.345,224,7.724,59
"Moore, Trey",Fr.,2013-14,G,5-10,5,0,2,0.000,0,0,-,0,0,-,1,0.200,6,1.200,0,-,0,-,0,-,1
"O'Brien, Lucas",So.,2013-14,C,6-10,15,5,14,0.357,2,2,1.000,3,7,0.429,19,1.267,1,0.067,0,-,1,0.067,15,1.000,2
"Sherman, Kaj-Bjorn",Jr.,2013-14,C,7-0,28,37,78,0.474,0,0,-,48,64,0.750,98,3.500,5,0.179,6,0.214,8,0.286,122,4.357,40
"Sims, Jordan",Sr.,2013-14,G,6-4,30,101,260,0.388,79,215,0.367,34,58,0.586,124,4.133,29,0.967,3,0.100,37,1.233,315,10.500,26
"Thomas, Hyjii",Sr.,2013-14,G,6-1,30,84,200,0.420,14,48,0.292,98,140,0.700,86,2.867,50,1.667,5,0.167,25,0.833,280,9.333,74
"Williams, James",So.,2013-14,G,6-4,26,31,98,0.316,20,77,0.260,4,10,0.400,24,0.923,13,0.500,1,0.038,4,0.154,86,3.308,17
"Wilshire, Luke",Fr.,2013-14,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wood, Tyler",Sr.,2013-14,F,6-6,18,13,35,0.371,6,20,0.300,7,12,0.583,48,2.667,12,0.667,3,0.167,8,0.444,39,2.167,9
