name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bennett, Philip",Sr.,2013-14,G,6-0,8,1,1,1.000,1,1,1.000,0,0,-,0,-,0,-,0,-,2,0.250,3,0.375,0
"Edwards, Bill",Sr.,2013-14,F,6-6,12,33,87,0.379,10,35,0.286,12,12,1.000,40,3.333,14,1.167,3,0.250,1,0.083,88,7.333,11
"Eustace, Jaryd",Fr.,2013-14,G,6-7,31,64,167,0.383,35,113,0.310,33,47,0.702,81,2.613,23,0.742,2,0.065,20,0.645,196,6.323,35
"Felder, Will",Sr.,2013-14,F,6-7,31,161,301,0.535,5,26,0.192,113,135,0.837,209,6.742,28,0.903,31,1.000,25,0.806,440,14.194,70
"Hawkins, John",So.,2013-14,C,7-0,24,13,30,0.433,0,0,-,4,7,0.571,22,0.917,3,0.125,6,0.250,2,0.083,30,1.250,10
"Johnson, Reggie",So.,2013-14,G,6-1,9,34,90,0.378,6,34,0.176,32,45,0.711,16,1.778,19,2.111,1,0.111,11,1.222,106,11.778,16
"McKnight, Geovonie",So.,2013-14,G,6-3,31,110,272,0.404,8,36,0.222,63,90,0.700,113,3.645,71,2.290,4,0.129,46,1.484,291,9.387,77
"McLimans, Blake",Sr.,2013-14,C,6-11,4,10,30,0.333,4,21,0.190,2,2,1.000,19,4.750,3,0.750,9,2.250,2,0.500,26,6.500,3
"Moore, Willie",So.,2013-14,G,6-3,22,67,169,0.396,19,65,0.292,50,63,0.794,74,3.364,38,1.727,4,0.182,34,1.545,203,9.227,57
"Oddo, Brian",So.,2013-14,F,6-6,12,2,5,0.400,2,3,0.667,0,1,0.000,4,0.333,0,-,0,-,1,0.083,6,0.500,1
"Oswald, Joshua",Fr.,2013-14,F,6-7,31,56,140,0.400,13,55,0.236,17,22,0.773,88,2.839,17,0.548,9,0.290,11,0.355,142,4.581,25
"Rollins, Quinten",Sr.,2013-14,G,6-0,31,74,176,0.420,1,4,0.250,64,98,0.653,120,3.871,122,3.935,2,0.065,73,2.355,213,6.871,76
"Sullivan, Will",Jr.,2013-14,G,6-3,31,97,196,0.495,42,103,0.408,43,52,0.827,87,2.806,49,1.581,2,0.065,39,1.258,279,9.000,29
