name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bivins, Antonio",Sr.,2013-14,F,6-5,16,72,142,0.507,0,2,0.000,74,97,0.763,94,5.875,7,0.438,5,0.313,20,1.250,218,13.625,27
"Chukwuocha, Kennedy",So.,2013-14,F,6-6,14,7,19,0.368,0,1,0.000,6,11,0.545,23,1.643,3,0.214,3,0.214,4,0.286,20,1.429,15
"Cornelius, Mark",Jr.,2013-14,G,6-2,28,50,125,0.400,18,53,0.340,27,39,0.692,91,3.250,48,1.714,6,0.214,20,0.714,145,5.179,37
"Gelineau, Michael",Fr.,2013-14,G,6-2,1,2,6,0.333,0,1,0.000,3,3,1.000,0,-,0,-,0,-,0,-,7,7.000,0
"Holley, Chad",Jr.,2013-14,G,5-10,26,74,215,0.344,29,95,0.305,91,115,0.791,64,2.462,89,3.423,1,0.038,29,1.115,268,10.308,63
"Livingston, Tyler",Fr.,2013-14,F,6-5,28,68,188,0.362,47,140,0.336,11,17,0.647,87,3.107,20,0.714,6,0.214,7,0.250,194,6.929,26
"Massey, Parris",Sr.,2013-14,C,6-7,27,28,47,0.596,0,0,-,10,21,0.476,70,2.593,7,0.259,27,1.000,6,0.222,66,2.444,6
"McDonnell, James",So.,2013-14,C,6-10,4,3,3,1.000,0,0,-,0,0,-,3,0.750,0,-,1,0.250,0,-,6,1.500,1
"Mlachnik, DJ",So.,2013-14,G,6-2,28,66,199,0.332,39,123,0.317,46,58,0.793,94,3.357,40,1.429,0,-,15,0.536,217,7.750,52
"Nene, Andrew",Fr.,2013-14,G,5-11,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Taylor, Carlos",So.,2013-14,G,6-2,9,6,22,0.273,5,16,0.313,0,0,-,7,0.778,0,-,0,-,0,-,17,1.889,4
"Thomas, Jahad",Fr.,2013-14,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Weldon, Kerry",Sr.,2013-14,F,6-5,28,49,102,0.480,0,0,-,20,65,0.308,150,5.357,26,0.929,22,0.786,29,1.036,118,4.214,41
"Williams, Akeem",Sr.,2013-14,G,5-10,28,145,379,0.383,54,157,0.344,98,122,0.803,114,4.071,95,3.393,2,0.071,36,1.286,442,15.786,90
