name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Austin, Nate",Jr.,2013-14,F,6-11,34,47,86,0.547,2,4,0.500,34,52,0.654,273,8.029,32,0.941,31,0.912,25,0.735,130,3.824,36
"Bartley IV, Frank",Fr.,2013-14,G,6-3,33,41,109,0.376,11,34,0.324,29,58,0.500,68,2.061,25,0.758,6,0.182,13,0.394,122,3.697,15
"Carlino, Matt",Jr.,2013-14,G,6-2,34,160,410,0.390,58,170,0.341,88,129,0.682,116,3.412,146,4.294,5,0.147,61,1.794,466,13.706,70
"Collinsworth, Kyle",So.,2013-14,G,6-6,34,175,352,0.497,8,22,0.364,117,203,0.576,275,8.088,156,4.588,15,0.441,57,1.676,475,13.971,89
"Fischer, Chase",Jr.,2013-14,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Halford, Skyler",Jr.,2013-14,G,6-1,34,84,191,0.440,29,90,0.322,49,58,0.845,49,1.441,33,0.971,1,0.029,15,0.441,246,7.235,29
"Haws, Tyler",Jr.,2013-14,G,6-5,32,245,526,0.466,39,95,0.411,219,249,0.880,122,3.813,48,1.500,9,0.281,33,1.031,748,23.375,61
"Johnston, Andrew",So.,2013-14,G,6-3,8,1,3,0.333,1,3,0.333,1,4,0.250,3,0.375,1,0.125,0,-,1,0.125,4,0.500,2
"Kaufusi, Bronson",So.,2013-14,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Mika, Eric",Fr.,2013-14,F,6-10,32,137,259,0.529,0,0,-,100,164,0.610,204,6.375,31,0.969,24,0.750,15,0.469,374,11.688,47
"Pingree, Graham",Fr.,2013-14,F,6-8,6,0,1,0.000,0,0,-,0,0,-,1,0.167,0,-,0,-,0,-,0,-,0
"Sharp, Josh",Jr.,2013-14,F,6-7,31,17,26,0.654,0,2,0.000,11,19,0.579,74,2.387,11,0.355,8,0.258,5,0.161,45,1.452,6
"Winder, Anson",Jr.,2013-14,G,6-3,34,73,136,0.537,24,59,0.407,51,69,0.739,60,1.765,43,1.265,2,0.059,18,0.529,221,6.500,18
"Worthington, Luke",Fr.,2013-14,F,6-10,30,12,26,0.462,0,0,-,8,20,0.400,27,0.900,4,0.133,2,0.067,4,0.133,32,1.067,13
