name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Darley, Will",Fr.,2013-14,G,6-8,24,24,66,0.364,7,35,0.200,11,15,0.733,33,1.375,16,0.667,1,0.042,6,0.250,66,2.750,19
"Elliott, Rodney",Fr.,2013-14,G,6-0,30,141,312,0.452,45,127,0.354,124,178,0.697,118,3.933,108,3.600,1,0.033,40,1.333,451,15.033,108
"Garner, Malik",So.,2013-14,F,6-6,30,69,160,0.431,15,56,0.268,28,47,0.596,82,2.733,35,1.167,5,0.167,15,0.500,181,6.033,30
"Getz, Joey",Jr.,2013-14,G,6-0,17,22,82,0.268,3,20,0.150,13,23,0.565,33,1.941,30,1.765,1,0.059,17,1.000,60,3.529,22
"Grace, Ben",Fr.,2013-14,G,5-10,12,1,4,0.250,1,3,0.333,0,0,-,1,0.083,3,0.250,0,-,1,0.083,3,0.250,2
"Harris, Bryan",Fr.,2013-14,G,6-2,11,29,81,0.358,12,44,0.273,29,35,0.829,14,1.273,7,0.636,0,-,7,0.636,99,9.000,9
"Houston, Devarick",Jr.,2013-14,F,6-7,29,47,137,0.343,12,52,0.231,22,38,0.579,138,4.759,31,1.069,28,0.966,44,1.517,128,4.414,42
"Jones, Quentin",Sr.,2013-14,G,6-0,26,62,143,0.434,34,78,0.436,32,44,0.727,45,1.731,40,1.538,0,-,24,0.923,190,7.308,39
"Kadiri, David",Fr.,2013-14,F,6-8,27,42,85,0.494,0,0,-,22,46,0.478,65,2.407,4,0.148,13,0.481,9,0.333,106,3.926,20
"Morgan, Aaron",So.,2013-14,G,5-11,20,17,60,0.283,11,37,0.297,24,31,0.774,27,1.350,27,1.350,1,0.050,17,0.850,69,3.450,20
"Plummer, Chase",Sr.,2013-14,F,6-6,28,97,249,0.390,25,78,0.321,75,123,0.610,140,5.000,28,1.000,4,0.143,31,1.107,294,10.500,49
"Roseboro, Brett",Sr.,2013-14,C,6-10,29,65,141,0.461,4,11,0.364,41,55,0.745,129,4.448,10,0.345,22,0.759,15,0.517,175,6.034,50
"Taylor, Jr., Charles",Fr.,2013-14,G,6-4,29,53,147,0.361,4,29,0.138,36,63,0.571,80,2.759,16,0.552,8,0.276,14,0.483,146,5.034,33
