name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Boga, Shaquille",Jr.,2013-14,G,5-11,31,152,383,0.397,43,122,0.352,88,124,0.710,107,3.452,103,3.323,2,0.065,65,2.097,435,14.032,56
"Cleveland, Josh",Sr.,2013-14,F,6-6,31,70,129,0.543,0,0,-,28,53,0.528,106,3.419,20,0.645,9,0.290,12,0.387,168,5.419,32
"Daniel, Justin",So.,2013-14,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dantzler, Jamal",Sr.,2013-14,G,6-3,26,20,39,0.513,1,5,0.200,15,33,0.455,37,1.423,13,0.500,3,0.115,6,0.231,56,2.154,21
"Farrell, Javorn",Sr.,2013-14,F,6-5,28,154,379,0.406,27,109,0.248,115,155,0.742,151,5.393,92,3.286,16,0.571,46,1.643,450,16.071,77
"Garnica, Paul",Sr.,2013-14,G,5-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hildebrandt, Christian",Jr.,2013-14,G,6-4,24,8,34,0.235,6,23,0.261,7,9,0.778,18,0.750,9,0.375,0,-,1,0.042,29,1.208,4
"Hines, Shaquille",So.,2013-14,F,6-7,32,169,346,0.488,7,39,0.179,63,109,0.578,200,6.250,47,1.469,18,0.563,22,0.688,408,12.750,78
"Johnson, Hurley",Sr.,2013-14,G,6-1,28,36,95,0.379,9,46,0.196,27,47,0.574,34,1.214,21,0.750,0,-,10,0.357,108,3.857,17
"Leathers, Justin",Sr.,2013-14,F,6-5,32,60,168,0.357,26,76,0.342,49,60,0.817,126,3.938,33,1.031,10,0.313,24,0.750,195,6.094,41
"Majewski, Alex",Fr.,2013-14,F,6-7,32,32,86,0.372,22,63,0.349,15,22,0.682,40,1.250,8,0.250,2,0.063,5,0.156,101,3.156,18
"McDonald, Maurice",Fr.,2013-14,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"McIntosh, LJ",Fr.,2013-14,G,6-1,25,19,73,0.260,11,52,0.212,7,11,0.636,16,0.640,16,0.640,2,0.080,12,0.480,56,2.240,12
"Noriega, Shaun",Sr.,2013-14,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Provost, Blake",So.,2013-14,G,5-10,24,4,19,0.211,2,13,0.154,3,4,0.750,11,0.458,6,0.250,0,-,7,0.292,13,0.542,8
"Raspopovich, Jacob",Fr.,2013-14,G,6-1,12,0,5,0.000,0,1,0.000,0,0,-,7,0.583,9,0.750,0,-,2,0.167,0,-,3
"Simon, Marcel",Fr.,2013-14,G,6-5,2,0,1,0.000,0,1,0.000,0,0,-,0,-,1,0.500,0,-,0,-,0,-,1
"Toivonen, Lauri",Jr.,2013-14,F,6-7,32,31,71,0.437,1,5,0.200,19,33,0.576,80,2.500,22,0.688,12,0.375,12,0.375,82,2.563,18
"Watson, Elijah",Fr.,2013-14,G,6-2,1,0,0,-,0,0,-,0,0,-,0,-,0,-,1,1.000,0,-,0,-,0
