name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Alderman, Tyler",So.,2013-14,C,6-9,13,26,55,0.473,0,1,0.000,14,22,0.636,47,3.615,11,0.846,15,1.154,5,0.385,66,5.077,12
"Bell, Marcellous",So.,2013-14,G,5-11,12,18,44,0.409,12,32,0.375,11,14,0.786,11,0.917,3,0.250,0,-,1,0.083,59,4.917,3
"Bogus, Jeremy",Jr.,2013-14,G,6-5,14,10,17,0.588,7,12,0.583,5,7,0.714,6,0.429,2,0.143,0,-,2,0.143,32,2.286,3
"Dawson, Javon",Sr.,2013-14,F,6-6,27,98,222,0.441,8,25,0.320,42,65,0.646,186,6.889,24,0.889,3,0.111,20,0.741,246,9.111,48
"El Manasterly, Omar",Fr.,2013-14,F,6-6,4,0,1,0.000,0,0,-,0,0,-,2,0.500,0,-,0,-,0,-,0,-,3
"Fleming, Kordario",So.,2013-14,F,6-6,7,15,40,0.375,0,1,0.000,9,20,0.450,39,5.571,11,1.571,5,0.714,2,0.286,39,5.571,15
"Haywood, Jarvis",So.,2013-14,G,6-4,26,149,293,0.509,33,80,0.413,100,135,0.741,117,4.500,68,2.615,4,0.154,33,1.269,431,16.577,80
"Holder, J.R.",Fr.,2013-14,F,6-7,30,69,149,0.463,15,54,0.278,45,78,0.577,55,1.833,18,0.600,6,0.200,13,0.433,198,6.600,29
"Hunt, Sam",Fr.,2013-14,G,6-2,30,32,82,0.390,17,48,0.354,41,48,0.854,21,0.700,26,0.867,1,0.033,11,0.367,122,4.067,26
"Martin, Vince",Sr.,2013-14,G,6-2,30,88,229,0.384,40,108,0.370,81,107,0.757,117,3.900,141,4.700,6,0.200,55,1.833,297,9.900,54
"McDougald, Keith",Sr.,2013-14,G,6-1,26,108,275,0.393,30,114,0.263,86,106,0.811,81,3.115,66,2.538,1,0.038,30,1.154,332,12.769,62
"Murray, Josh",Fr.,2013-14,C,6-9,21,4,13,0.308,0,0,-,7,8,0.875,29,1.381,2,0.095,13,0.619,4,0.190,15,0.714,6
"Slawson, RJ",Sr.,2013-14,F,6-9,30,86,185,0.465,9,30,0.300,67,96,0.698,184,6.133,13,0.433,43,1.433,30,1.000,248,8.267,49
"White, Marcel",Fr.,2013-14,F,6-6,30,53,124,0.427,17,48,0.354,23,43,0.535,71,2.367,8,0.267,8,0.267,14,0.467,146,4.867,18
