name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anastasi, Charlie",Jr.,2013-14,F,6-6,6,0,1,0.000,0,0,-,0,0,-,4,0.667,1,0.167,0,-,0,-,0,-,2
"Brown, Matt",Jr.,2013-14,G,6-3,10,0,0,-,0,0,-,5,6,0.833,3,0.300,1,0.100,0,-,0,-,5,0.500,1
"Casey, Kyle",Sr.,2013-14,F,6-7,30,114,245,0.465,7,26,0.269,66,95,0.695,171,5.700,41,1.367,35,1.167,22,0.733,301,10.033,42
"Chambers, Siyani",So.,2013-14,G,6-0,30,100,256,0.391,48,121,0.397,85,117,0.726,71,2.367,140,4.667,1,0.033,40,1.333,333,11.100,68
"Cummins, Evan",So.,2013-14,F,6-9,28,32,57,0.561,0,0,-,17,24,0.708,53,1.893,11,0.393,20,0.714,9,0.321,81,2.893,17
"Curry, Brandyn",Sr.,2013-14,G,6-1,21,70,154,0.455,26,71,0.366,29,49,0.592,60,2.857,63,3.000,12,0.571,31,1.476,195,9.286,33
"Edosomwan, Zena",Fr.,2013-14,F,6-9,22,25,57,0.439,0,0,-,14,22,0.636,38,1.727,3,0.136,6,0.273,1,0.045,64,2.909,9
"Fraschilla, Matt",Fr.,2013-14,G,5-11,7,2,3,0.667,2,3,0.667,0,0,-,0,-,1,0.143,0,-,2,0.286,6,0.857,1
"Geiger, Dee",Sr.,2013-14,G,6-6,11,7,19,0.368,2,10,0.200,0,0,-,5,0.455,3,0.273,1,0.091,6,0.545,16,1.455,5
"Hall, Michael",So.,2013-14,F,6-10,4,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Hamel, Tom",Sr.,2013-14,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Moundou-Missi, Steve",Jr.,2013-14,F,6-7,30,111,204,0.544,0,1,0.000,93,118,0.788,174,5.800,17,0.567,40,1.333,24,0.800,315,10.500,38
"Myers, Hunter",Fr.,2013-14,F,6-7,2,1,1,1.000,1,1,1.000,0,0,-,1,0.500,0,-,0,-,0,-,3,1.500,1
"Nesbitt, Alex",Jr.,2013-14,G,6-1,15,1,4,0.250,0,1,0.000,3,5,0.600,3,0.200,6,0.400,0,-,1,0.067,5,0.333,2
"Okolie, Agunwa",So.,2013-14,G,6-8,24,25,43,0.581,1,2,0.500,15,29,0.517,38,1.583,7,0.292,3,0.125,7,0.292,66,2.750,14
"Rivard, Laurent",Sr.,2013-14,G,6-5,30,88,200,0.440,75,176,0.426,48,58,0.828,91,3.033,24,0.800,3,0.100,28,0.933,299,9.967,22
"Saunders, Wesley",Jr.,2013-14,G,6-5,28,130,279,0.466,10,33,0.303,121,161,0.752,131,4.679,108,3.857,21,0.750,48,1.714,391,13.964,65
"Smith, Kenyatta",Jr.,2013-14,C,6-8,1,0,1,0.000,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Steeves, Patrick",So.,2013-14,G,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Travis, Jonah",Jr.,2013-14,F,6-6,28,40,72,0.556,0,0,-,49,67,0.731,92,3.286,8,0.286,7,0.250,16,0.571,129,4.607,16
