name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Amayo, Kelvin",So.,2013-14,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Armand, Sean",Sr.,2013-14,G,6-5,32,187,378,0.495,94,210,0.448,101,128,0.789,105,3.281,128,4.000,9,0.281,39,1.219,569,17.781,80
"Bowman, Tre",Sr.,2013-14,G,6-5,31,150,290,0.517,66,168,0.393,64,79,0.810,139,4.484,40,1.290,6,0.194,30,0.968,430,13.871,22
"Duravcevic, Kristian",---,2013-14,-,-,7,1,2,0.500,0,0,-,1,2,0.500,1,0.143,0,-,1,0.143,0,-,3,0.429,0
"Ellis, Grant",Fr.,2013-14,G,6-5,17,4,14,0.286,2,11,0.182,0,0,-,3,0.176,2,0.118,1,0.059,0,-,10,0.588,1
"English, A.J.",So.,2013-14,G,6-4,32,162,402,0.403,81,229,0.354,142,186,0.763,125,3.906,136,4.250,13,0.406,29,0.906,547,17.094,88
"Gomez, Dashawn",Sr.,2013-14,G,6-2,25,16,42,0.381,12,32,0.375,8,12,0.667,21,0.840,29,1.160,0,-,5,0.200,52,2.080,7
"Hines, Ryden",Fr.,2013-14,F,6-10,20,17,29,0.586,7,15,0.467,7,10,0.700,20,1.000,7,0.350,0,-,6,0.300,48,2.400,5
"Laury, David",Jr.,2013-14,F,6-9,32,156,283,0.551,0,0,-,130,227,0.573,258,8.063,74,2.313,36,1.125,22,0.688,442,13.813,57
"Poole, Mike",Sr.,2013-14,G,6-6,32,79,163,0.485,4,18,0.222,28,34,0.824,134,4.188,61,1.906,19,0.594,41,1.281,190,5.938,38
"Robinson, Daniel",Fr.,2013-14,F,6-11,10,5,11,0.455,0,0,-,1,3,0.333,12,1.200,0,-,6,0.600,1,0.100,11,1.100,2
"Scott, Shackquiel",Fr.,2013-14,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Sledge, Tavon",Jr.,2013-14,G,5-9,27,24,50,0.480,4,9,0.444,16,23,0.696,22,0.815,32,1.185,0,-,5,0.185,68,2.519,8
"Williams, Isaiah",So.,2013-14,G,6-7,27,113,215,0.526,60,142,0.423,14,16,0.875,109,4.037,44,1.630,26,0.963,33,1.222,300,11.111,23
"Williams, Britton",---,2013-14,-,-,8,1,1,1.000,0,0,-,0,0,-,5,0.625,3,0.375,1,0.125,1,0.125,2,0.250,1
