name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Aget, Obij",Fr.,2013-14,C,7-1,26,14,26,0.538,0,0,-,7,13,0.538,35,1.346,2,0.077,5,0.192,1,0.038,35,1.346,5
"Bairstow, Cameron",Sr.,2013-14,F,6-9,31,220,391,0.563,1,3,0.333,189,259,0.730,226,7.290,51,1.645,47,1.516,18,0.581,630,20.323,61
"Banyard, Nick",So.,2013-14,F,6-8,24,15,44,0.341,1,6,0.167,10,13,0.769,38,1.583,5,0.208,4,0.167,2,0.083,41,1.708,9
"Delaney, Deshawn",Jr.,2013-14,G,6-5,31,59,111,0.532,14,39,0.359,16,33,0.485,119,3.839,47,1.516,9,0.290,22,0.710,148,4.774,20
"Edwards, Arthur",So.,2013-14,G,6-4,15,5,28,0.179,1,18,0.056,3,4,0.750,8,0.533,3,0.200,4,0.267,4,0.267,14,0.933,5
"Greenwood, Hugh",Jr.,2013-14,G,6-3,28,59,146,0.404,32,100,0.320,15,23,0.652,144,5.143,96,3.429,7,0.250,26,0.929,165,5.893,25
"Kirk, Alex",Jr.,2013-14,C,7-0,29,158,322,0.491,11,52,0.212,77,114,0.675,249,8.586,32,1.103,82,2.828,11,0.379,404,13.931,50
"Lindsay, Merv",So.,2013-14,G,6-7,17,5,15,0.333,1,4,0.250,1,4,0.250,19,1.118,3,0.176,2,0.118,1,0.059,12,0.706,2
"Myles, Tim",Fr.,2013-14,F,6-6,1,0,0,-,0,0,-,0,0,-,2,2.000,0,-,0,-,0,-,0,-,1
"Neal, Cullen",Fr.,2013-14,G,6-4,31,72,186,0.387,41,108,0.380,49,68,0.721,57,1.839,62,2.000,0,-,12,0.387,234,7.548,60
"Perez, Chris",Sr.,2013-14,G,6-0,2,1,3,0.333,0,1,0.000,0,0,-,0,-,1,0.500,0,-,0,-,2,1.000,0
"Thomas, Cleveland",So.,2013-14,G,6-3,31,39,113,0.345,21,58,0.362,34,39,0.872,78,2.516,24,0.774,1,0.032,8,0.258,133,4.290,18
"Williams, Kendall",Sr.,2013-14,G,6-4,31,141,321,0.439,58,145,0.400,169,212,0.797,111,3.581,158,5.097,2,0.065,49,1.581,509,16.419,64
"Williams, Devon",Fr.,2013-14,G,6-7,5,1,1,1.000,0,0,-,0,0,-,2,0.400,1,0.200,0,-,0,-,2,0.400,1
