name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Anya, Beejay",Fr.,2013-14,F,6-9,29,26,44,0.591,0,0,-,15,31,0.484,60,2.069,4,0.138,39,1.345,3,0.103,67,2.310,17
"Barber, Anthony 'Cat'",Fr.,2013-14,G,6-2,32,100,255,0.392,12,46,0.261,69,100,0.690,67,2.094,117,3.656,1,0.031,19,0.594,281,8.781,55
"Battle, Staats",Jr.,2013-14,G,6-6,6,0,3,0.000,0,3,0.000,0,1,0.000,2,0.333,1,0.167,0,-,0,-,0,-,1
"Brickhouse, Chris",Fr.,2013-14,F,6-5,4,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Cannon, Chase",So.,2013-14,G,6-4,5,0,3,0.000,0,3,0.000,0,0,-,1,0.200,1,0.200,1,0.200,0,-,0,-,1
"Freeman, Lennard",Fr.,2013-14,F,6-8,31,46,92,0.500,0,0,-,27,63,0.429,169,5.452,19,0.613,8,0.258,13,0.419,119,3.839,16
"Lacey, Trevor",Jr.,2013-14,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lee, Desmond",Jr.,2013-14,G,6-4,32,86,217,0.396,19,69,0.275,90,126,0.714,103,3.219,55,1.719,0,-,26,0.813,281,8.781,58
"Lewis, Tyler",So.,2013-14,G,5-11,32,47,138,0.341,12,56,0.214,29,38,0.763,40,1.250,114,3.563,0,-,7,0.219,135,4.219,28
"Robinson, Jevoni",Jr.,2013-14,F,6-8,5,1,1,1.000,0,0,-,0,0,-,2,0.400,0,-,0,-,0,-,2,0.400,0
"Turner, Ralston",Jr.,2013-14,G,6-5,32,110,272,0.404,67,179,0.374,44,64,0.688,82,2.563,28,0.875,4,0.125,19,0.594,331,10.344,30
"Vandenberg, Jordan",Sr.,2013-14,C,7-1,28,55,84,0.655,0,0,-,10,18,0.556,129,4.607,25,0.893,37,1.321,8,0.286,120,4.286,16
"Wallace, Patrick",Fr.,2013-14,G,6-1,6,4,9,0.444,4,9,0.444,0,0,-,1,0.167,1,0.167,0,-,0,-,12,2.000,0
"Warren, T.J.",So.,2013-14,F,6-8,31,302,569,0.531,31,107,0.290,134,188,0.713,221,7.129,33,1.065,19,0.613,55,1.774,769,24.806,75
"Washington, Kyle",Fr.,2013-14,F,6-9,32,66,155,0.426,0,2,0.000,25,45,0.556,125,3.906,15,0.469,21,0.656,6,0.188,157,4.906,34
