name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Caupain, Troy",Fr.,2013-14,G,6-3,32,52,135,0.385,19,56,0.339,56,72,0.778,77,2.406,76,2.375,2,0.063,28,0.875,179,5.594,40
"Cox, Derek",Sr.,2013-14,G,6-3,3,0,1,0.000,0,0,-,0,0,-,1,0.333,0,-,0,-,0,-,0,-,0
"Davis III, Jeremiah",So.,2013-14,G,6-3,6,2,4,0.500,0,1,0.000,2,2,1.000,4,0.667,2,0.333,0,-,1,0.167,6,1.000,1
"Guyn, Ge'Lawn",Jr.,2013-14,G,6-2,32,53,157,0.338,29,91,0.319,13,24,0.542,66,2.063,30,0.938,6,0.188,20,0.625,148,4.625,33
"Jackson, Justin",Sr.,2013-14,F,6-8,32,150,274,0.547,0,0,-,55,118,0.466,228,7.125,56,1.750,93,2.906,54,1.688,355,11.094,63
"Johnson, Kevin",Fr.,2013-14,G,6-2,31,39,96,0.406,13,44,0.295,26,30,0.867,31,1.000,20,0.645,3,0.097,12,0.387,117,3.774,17
"Kilpatrick, Sean",Sr.,2013-14,G,6-4,32,203,478,0.425,88,254,0.346,175,207,0.845,143,4.469,83,2.594,1,0.031,42,1.313,669,20.906,64
"Lawrence, Jermaine",Fr.,2013-14,F,6-9,24,28,83,0.337,0,0,-,15,32,0.469,73,3.042,13,0.542,16,0.667,7,0.292,71,2.958,26
"Morman, Deshaun",Fr.,2013-14,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Nyarsuk, David",Sr.,2013-14,C,7-1,22,12,21,0.571,0,0,-,7,8,0.875,29,1.318,2,0.091,12,0.545,2,0.091,31,1.409,8
"Rubles, Titus",Sr.,2013-14,F,6-7,32,78,188,0.415,0,3,0.000,79,102,0.775,214,6.688,65,2.031,28,0.875,43,1.344,235,7.344,49
"Sanders, Jermaine",Jr.,2013-14,F,6-5,32,64,154,0.416,32,87,0.368,25,35,0.714,102,3.188,33,1.031,9,0.281,16,0.500,185,5.781,16
"Strickland, Jamaree",Fr.,2013-14,C,6-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thomas, Shaquille",So.,2013-14,F,6-7,32,81,183,0.443,5,19,0.263,49,74,0.662,88,2.750,30,0.938,9,0.281,28,0.875,216,6.750,34
"Tobler, Zack",Fr.,2013-14,F,6-5,8,0,4,0.000,0,2,0.000,0,0,-,2,0.250,0,-,0,-,0,-,0,-,0
