name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Josh",So.,2013-14,G,6-2,31,141,288,0.490,24,74,0.324,94,128,0.734,94,3.032,89,2.871,8,0.258,25,0.806,400,12.903,75
"Bentz, Jack",Jr.,2013-14,G,6-1,17,3,6,0.500,0,0,-,2,4,0.500,9,0.529,14,0.824,0,-,2,0.118,8,0.471,5
"Cooke Jr., Derek",Jr.,2013-14,F,6-9,32,81,129,0.628,0,1,0.000,33,76,0.434,190,5.938,31,0.969,27,0.844,21,0.656,195,6.094,27
"Grabau, Riley",Jr.,2013-14,G,6-2,32,91,212,0.429,68,159,0.428,83,93,0.892,80,2.500,70,2.188,0,-,14,0.438,333,10.406,42
"Granberry, Jerron",Sr.,2013-14,G,6-4,32,62,142,0.437,27,71,0.380,41,49,0.837,66,2.063,37,1.156,16,0.500,21,0.656,192,6.000,35
"Haldorson, Austin",So.,2013-14,F,6-8,14,3,10,0.300,2,5,0.400,0,0,-,4,0.286,1,0.071,4,0.286,1,0.071,8,0.571,4
"Hankerson Jr., Charles",Sr.,2013-14,G,6-4,27,42,98,0.429,14,35,0.400,39,60,0.650,35,1.296,35,1.296,1,0.037,8,0.296,137,5.074,30
"Herndon, Alan",Fr.,2013-14,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"McManamen, Jason",So.,2013-14,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Nance Jr., Larry",Jr.,2013-14,F,6-8,26,147,270,0.544,9,37,0.243,97,128,0.758,224,8.615,42,1.615,55,2.115,37,1.423,400,15.385,44
"Sellers, Matt",Jr.,2013-14,F,6-10,11,3,11,0.273,0,0,-,4,6,0.667,9,0.818,1,0.091,1,0.091,0,-,10,0.909,7
"Sobey, Nathan",Sr.,2013-14,G,6-3,32,108,251,0.430,22,82,0.268,75,108,0.694,111,3.469,62,1.938,8,0.250,17,0.531,313,9.781,39
"Stull, Zane",Fr.,2013-14,G,6-1,4,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"Tyser, Aaron",So.,2013-14,G,6-4,9,3,5,0.600,2,3,0.667,0,0,-,4,0.444,0,-,0,-,0,-,8,0.889,1
"Vernon, Keonta",Fr.,2013-14,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Washington III, Trey",Fr.,2013-14,G,5-11,28,26,64,0.406,16,47,0.340,15,25,0.600,23,0.821,19,0.679,0,-,2,0.071,83,2.964,14
