name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Banks, Trelun",Fr.,2013-14,G,6-1,32,93,267,0.348,27,91,0.297,65,103,0.631,81,2.531,107,3.344,6,0.188,28,0.875,278,8.688,84
"Carter, Elex",Fr.,2013-14,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Clark, Bryce",Sr.,2013-14,F,6-7,25,28,73,0.384,2,20,0.100,22,31,0.710,58,2.320,9,0.360,2,0.080,3,0.120,80,3.200,11
"Davis, Keith",Jr.,2013-14,F,6-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Godfrey, Calvin",Jr.,2013-14,F,6-9,31,155,279,0.556,0,0,-,96,147,0.653,273,8.806,26,0.839,49,1.581,14,0.452,406,13.097,49
"Goodwin, Damian",So.,2013-14,F,6-8,29,46,102,0.451,1,6,0.167,26,55,0.473,93,3.207,26,0.897,13,0.448,15,0.517,119,4.103,34
"Harrel, Michael",Jr.,2013-14,G,5-11,18,5,22,0.227,0,1,0.000,3,9,0.333,21,1.167,28,1.556,1,0.056,10,0.556,13,0.722,16
"Hyder, Christopher",So.,2013-14,G,5-11,16,16,35,0.457,0,4,0.000,12,20,0.600,46,2.875,85,5.313,0,-,23,1.438,44,2.750,20
"Johnson, Yondarius",Sr.,2013-14,G,6-4,31,121,245,0.494,33,94,0.351,50,87,0.575,89,2.871,35,1.129,6,0.194,22,0.710,325,10.484,38
"Lynch, Tre",Jr.,2013-14,G,6-0,32,101,233,0.433,43,127,0.339,59,83,0.711,73,2.281,26,0.813,2,0.063,27,0.844,304,9.500,33
"McKinney, Dechriston",Jr.,2013-14,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Miller, Malcolm",Sr.,2013-14,G,6-6,32,142,321,0.442,80,205,0.390,43,57,0.754,167,5.219,40,1.250,38,1.188,32,1.000,407,12.719,41
"Mitchell, Javan",Sr.,2013-14,C,6-9,32,69,148,0.466,0,0,-,41,72,0.569,124,3.875,14,0.438,21,0.656,9,0.281,179,5.594,43
"Monroe, Cameron",Jr.,2013-14,G,6-2,28,25,59,0.424,2,6,0.333,14,30,0.467,21,0.750,17,0.607,1,0.036,8,0.286,66,2.357,27
"Rodgers, Adrian",Jr.,2013-14,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Snow, Frank",Jr.,2013-14,C,6-10,28,22,38,0.579,0,0,-,13,24,0.542,57,2.036,6,0.214,17,0.607,8,0.286,57,2.036,21
