name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Daquan",Sr.,2013-14,F,6-10,13,30,66,0.455,0,0,-,19,30,0.633,57,4.385,1,0.077,5,0.385,4,0.308,79,6.077,15
"Dempster, Allen",So.,2013-14,F,6-7,30,47,92,0.511,0,0,-,23,36,0.639,87,2.900,3,0.100,9,0.300,14,0.467,117,3.900,20
"Elliott, Travis",Jr.,2013-14,F,6-7,32,48,115,0.417,0,0,-,47,71,0.662,158,4.938,11,0.344,16,0.500,9,0.281,143,4.469,31
"Jackson, Malik",Sr.,2013-14,G,6-6,32,118,297,0.397,51,140,0.364,60,77,0.779,137,4.281,21,0.656,19,0.594,25,0.781,347,10.844,40
"Johnson, Ricky",Jr.,2013-14,G,5-9,6,17,47,0.362,5,15,0.333,18,25,0.720,14,2.333,15,2.500,0,-,6,1.000,57,9.500,17
"Kynard, Tony",Fr.,2013-14,G,6-1,32,61,187,0.326,3,32,0.094,54,65,0.831,74,2.313,99,3.094,3,0.094,43,1.344,179,5.594,64
"Owens, Clemmye",Fr.,2013-14,G,6-1,32,135,322,0.419,70,181,0.387,23,33,0.697,56,1.750,33,1.031,5,0.156,37,1.156,363,11.344,44
"Simmons, Troy",Jr.,2013-14,G,6-1,30,22,79,0.278,4,20,0.200,24,31,0.774,32,1.067,73,2.433,2,0.067,20,0.667,72,2.400,58
"Smith, Barry",Jr.,2013-14,F,6-6,16,25,56,0.446,0,0,-,31,49,0.633,62,3.875,7,0.438,7,0.438,12,0.750,81,5.063,16
"Taylor, Maurice",Jr.,2013-14,G,6-3,32,68,167,0.407,12,31,0.387,97,131,0.740,121,3.781,18,0.563,8,0.250,13,0.406,245,7.656,44
"Trapp, Mikel",Sr.,2013-14,G,6-2,31,115,286,0.402,73,194,0.376,46,67,0.687,84,2.710,35,1.129,6,0.194,16,0.516,349,11.258,50
