name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barksdale, Marcellus",So.,2013-14,G,6-5,32,83,198,0.419,7,39,0.179,103,143,0.720,216,6.750,117,3.656,24,0.750,35,1.094,276,8.625,70
"Busby, Cortell",Fr.,2013-14,G,6-2,16,5,18,0.278,0,3,0.000,9,11,0.818,8,0.500,8,0.500,0,-,2,0.125,19,1.188,9
"Chiles, Ian",Jr.,2013-14,G,6-1,25,149,356,0.419,33,105,0.314,63,93,0.677,81,3.240,44,1.760,11,0.440,24,0.960,394,15.760,47
"Gibbs, Donovan",Sr.,2013-14,F,6-7,32,88,176,0.500,17,48,0.354,35,47,0.745,148,4.625,23,0.719,11,0.344,9,0.281,228,7.125,32
"Hubert, P.J.",Sr.,2013-14,G,6-5,29,35,106,0.330,27,83,0.325,11,11,1.000,32,1.103,24,0.828,2,0.069,8,0.276,108,3.724,11
"James, Josh",Fr.,2013-14,F,6-9,21,17,25,0.680,0,0,-,9,11,0.818,27,1.286,3,0.143,1,0.048,4,0.190,43,2.048,4
"McCallum, Ja'Rob",Sr.,2013-14,G,6-0,16,54,123,0.439,26,65,0.400,16,17,0.941,33,2.063,20,1.250,1,0.063,11,0.688,150,9.375,23
"McCallum, Jalen",Fr.,2013-14,G,5-9,2,2,3,0.667,1,1,1.000,0,0,-,0,-,0,-,0,-,0,-,5,2.500,2
"Najee, Khufu",Jr.,2013-14,G,6-4,32,120,277,0.433,16,55,0.291,61,75,0.813,86,2.688,62,1.938,6,0.188,29,0.906,317,9.906,60
"Patton, Mitchell",Sr.,2013-14,C,6-9,30,149,300,0.497,0,2,0.000,75,105,0.714,168,5.600,17,0.567,35,1.167,22,0.733,373,12.433,40
"Ray, Elijah",Fr.,2013-14,F,6-6,18,31,69,0.449,7,24,0.292,22,27,0.815,47,2.611,6,0.333,0,-,2,0.111,91,5.056,18
"Ross, Jr., Linwood",Fr.,2013-14,G,6-5,13,6,19,0.316,1,5,0.200,5,8,0.625,6,0.462,0,-,1,0.077,0,-,18,1.385,1
"Stanback, Justus",Fr.,2013-14,F,6-8,32,43,114,0.377,5,20,0.250,13,21,0.619,69,2.156,9,0.281,6,0.188,15,0.469,104,3.250,29
