name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Boykins, Monty",Fr.,2013-14,G,6-4,21,23,70,0.329,9,34,0.265,15,27,0.556,25,1.190,9,0.429,2,0.095,5,0.238,70,3.333,19
"Detmer, Jack",Sr.,2013-14,G,6-2,13,0,2,0.000,0,2,0.000,0,0,-,2,0.154,0,-,0,-,3,0.231,0,-,3
"Flannigan, Alan",Jr.,2013-14,F,6-6,25,29,67,0.433,3,3,1.000,21,27,0.778,50,2.000,20,0.800,0,-,7,0.280,82,3.280,16
"Freeland, Ben",So.,2013-14,F,6-9,28,16,30,0.533,0,0,-,1,4,0.250,39,1.393,5,0.179,8,0.286,5,0.179,33,1.179,16
"Hinrichs, Seth",Jr.,2013-14,G,6-7,21,118,241,0.490,40,96,0.417,68,78,0.872,126,6.000,34,1.619,5,0.238,24,1.143,344,16.381,58
"Hoffman, Michael",Fr.,2013-14,F,6-7,29,43,78,0.551,10,16,0.625,16,25,0.640,57,1.966,9,0.310,19,0.655,4,0.138,112,3.862,14
"Lindner, Nick",Fr.,2013-14,G,5-10,31,100,224,0.446,19,52,0.365,117,147,0.796,58,1.871,124,4.000,1,0.032,25,0.806,336,10.839,74
"Murphy, Billy",So.,2013-14,F,6-9,10,3,9,0.333,1,6,0.167,0,1,0.000,4,0.400,1,0.100,0,-,0,-,7,0.700,0
"Musters, Nathaniel",So.,2013-14,C,6-10,28,16,27,0.593,0,0,-,2,11,0.182,55,1.964,9,0.321,16,0.571,7,0.250,34,1.214,13
"Newman, Jake",Fr.,2013-14,G,6-6,16,5,12,0.417,2,5,0.400,1,2,0.500,6,0.375,7,0.438,0,-,0,-,13,0.813,7
"Ptasinski, Joey",Jr.,2013-14,G,6-2,31,123,256,0.480,80,178,0.449,28,37,0.757,79,2.548,58,1.871,4,0.129,27,0.871,354,11.419,37
"Rufer, Zach",So.,2013-14,G,6-2,26,33,92,0.359,22,62,0.355,8,19,0.421,51,1.962,15,0.577,0,-,26,1.000,96,3.692,10
"Scott, Bryce",So.,2013-14,G,6-3,30,116,265,0.438,45,124,0.363,69,80,0.863,92,3.067,71,2.367,6,0.200,20,0.667,346,11.533,35
"Smith, Les",Sr.,2013-14,G,6-0,9,0,2,0.000,0,2,0.000,0,0,-,0,-,3,0.333,0,-,0,-,0,-,1
"Trist, Dan",Jr.,2013-14,F,6-9,30,156,286,0.545,0,0,-,73,105,0.695,163,5.433,35,1.167,5,0.167,9,0.300,385,12.833,69
