name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Asbury, Joey",Sr.,2013-14,G,6-7,20,8,17,0.471,2,6,0.333,8,10,0.800,11,0.550,0,-,0,-,2,0.100,26,1.300,5
"Bader, Travis",Sr.,2013-14,G,6-5,33,185,479,0.386,147,360,0.408,164,174,0.943,91,2.758,47,1.424,3,0.091,29,0.879,681,20.636,43
"Baenziger, Mitch",So.,2013-14,G,6-2,33,43,111,0.387,30,80,0.375,19,29,0.655,42,1.273,18,0.545,2,0.061,14,0.424,135,4.091,17
"Bass, Ryan",Sr.,2013-14,G,5-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Carter, Raphael",Sr.,2013-14,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cleveland, Artis",Fr.,2013-14,C,6-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Daniels, Nick",Fr.,2013-14,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Felder, Kahlil",Fr.,2013-14,G,5-9,33,102,254,0.402,20,62,0.323,90,119,0.756,129,3.909,212,6.424,4,0.121,29,0.879,314,9.515,93
"Hayes, Jalen",Fr.,2013-14,F,6-7,3,1,2,0.500,0,0,-,0,0,-,2,0.667,0,-,1,0.333,0,-,2,0.667,0
"Hill, Ralph",Jr.,2013-14,F,6-6,25,24,49,0.490,10,25,0.400,8,14,0.571,29,1.160,4,0.160,9,0.360,6,0.240,66,2.640,9
"McCune, Tommie",So.,2013-14,F,6-8,31,62,152,0.408,7,38,0.184,43,53,0.811,85,2.742,19,0.613,6,0.194,13,0.419,174,5.613,39
"Mondy, Duke",Sr.,2013-14,G,6-4,29,114,287,0.397,28,86,0.326,82,120,0.683,144,4.966,121,4.172,10,0.345,90,3.103,338,11.655,71
"Neely II, Lloyd",So.,2013-14,F,6-5,27,16,38,0.421,3,8,0.375,9,12,0.750,31,1.148,8,0.296,3,0.111,5,0.185,44,1.630,10
"Petros, Corey",Jr.,2013-14,C,6-10,33,182,316,0.576,0,0,-,74,145,0.510,272,8.242,50,1.515,14,0.424,16,0.485,438,13.273,48
"Williams, Dante",Jr.,2013-14,F,6-6,31,84,185,0.454,32,89,0.360,37,56,0.661,113,3.645,43,1.387,9,0.290,25,0.806,237,7.645,22
