name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bridgewater, Brian",Fr.,2013-14,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Coleman, Shavon",Sr.,2013-14,F,6-5,31,96,231,0.416,38,110,0.345,48,65,0.738,131,4.226,58,1.871,11,0.355,42,1.355,278,8.968,51
"Eddlestone, Brandon",Fr.,2013-14,F,6-8,9,2,9,0.222,0,2,0.000,0,0,-,7,0.778,0,-,0,-,1,0.111,4,0.444,1
"Hammink, Shane",So.,2013-14,F,6-7,20,7,13,0.538,0,2,0.000,2,7,0.286,21,1.050,4,0.200,1,0.050,2,0.100,16,0.800,10
"Hickey, Anthony",Jr.,2013-14,G,5-11,31,96,251,0.382,60,166,0.361,23,40,0.575,87,2.806,115,3.710,5,0.161,59,1.903,275,8.871,39
"Malone, Darcy",Fr.,2013-14,C,7-0,18,11,20,0.550,3,7,0.429,1,4,0.250,18,1.000,3,0.167,1,0.056,1,0.056,26,1.444,5
"Martin, Jarell",Fr.,2013-14,F,6-9,29,106,226,0.469,23,70,0.329,61,87,0.701,131,4.517,22,0.759,20,0.690,25,0.862,296,10.207,46
"Mickey, Jordan",Fr.,2013-14,F,6-8,31,156,291,0.536,0,4,0.000,87,122,0.713,239,7.710,30,0.968,99,3.194,20,0.645,399,12.871,71
"Morgan, Malik",So.,2013-14,G,6-4,21,32,88,0.364,9,36,0.250,19,37,0.514,66,3.143,24,1.143,6,0.286,17,0.810,92,4.381,17
"O'Bryant III, Johnny",Jr.,2013-14,F,6-9,31,188,377,0.499,1,2,0.500,101,157,0.643,242,7.806,51,1.645,28,0.903,17,0.548,478,15.419,101
"Odo, John",Jr.,2013-14,F,6-9,25,11,18,0.611,0,0,-,6,11,0.545,38,1.520,0,-,7,0.280,4,0.160,28,1.120,8
"Quarterman, Tim",Fr.,2013-14,G,6-6,30,27,99,0.273,9,43,0.209,14,27,0.519,57,1.900,47,1.567,8,0.267,21,0.700,77,2.567,35
"Shortess, Henry",Fr.,2013-14,G,5-9,7,1,6,0.167,1,4,0.250,0,0,-,0,-,2,0.286,0,-,1,0.143,3,0.429,3
"Stringer, Andre",Sr.,2013-14,G,5-9,31,111,268,0.414,64,165,0.388,77,93,0.828,83,2.677,85,2.742,1,0.032,33,1.065,363,11.710,39
