name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Barrett, Will",Sr.,2013-14,F,6-10,28,93,213,0.437,60,153,0.392,48,65,0.738,93,3.321,29,1.036,23,0.821,23,0.821,294,10.500,32
"Brase, Hans",So.,2013-14,F,6-8,28,98,225,0.436,30,93,0.323,76,102,0.745,157,5.607,62,2.214,16,0.571,18,0.643,302,10.786,51
"Bray, T.J.",Sr.,2013-14,G,6-5,24,142,259,0.548,50,119,0.420,105,130,0.808,114,4.750,120,5.000,5,0.208,32,1.333,439,18.292,41
"Caruso, Henry",Fr.,2013-14,F,6-4,7,0,3,0.000,0,2,0.000,3,4,0.750,5,0.714,0,-,1,0.143,0,-,3,0.429,5
"Clement, Chris",Sr.,2013-14,G,6-2,19,15,42,0.357,9,26,0.346,12,12,1.000,23,1.211,13,0.684,1,0.053,14,0.737,51,2.684,9
"Cook, Steven",Fr.,2013-14,F,6-5,20,35,65,0.538,13,25,0.520,10,16,0.625,48,2.400,13,0.650,10,0.500,8,0.400,93,4.650,14
"Edwards, Daniel",Jr.,2013-14,F,6-8,7,0,1,0.000,0,0,-,1,2,0.500,4,0.571,0,-,0,-,0,-,1,0.143,2
"Garbade, Bobby",Jr.,2013-14,C,6-11,15,2,7,0.286,1,4,0.250,1,2,0.500,9,0.600,7,0.467,1,0.067,0,-,6,0.400,2
"Hazel, Ben",Jr.,2013-14,G,6-5,26,51,135,0.378,32,93,0.344,31,34,0.912,67,2.577,14,0.538,5,0.192,21,0.808,165,6.346,22
"Koon, Denton",Jr.,2013-14,F,6-8,18,49,122,0.402,8,31,0.258,32,50,0.640,63,3.500,20,1.111,5,0.278,13,0.722,138,7.667,22
"Lawrence, Edward",So.,2013-14,C,7-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Miller, Pete",Fr.,2013-14,F,6-10,27,29,65,0.446,0,0,-,9,31,0.290,61,2.259,20,0.741,19,0.704,8,0.296,67,2.481,24
"Moore, Hashim",Fr.,2013-14,F,6-5,7,0,0,-,0,0,-,1,2,0.500,3,0.429,0,-,0,-,0,-,1,0.143,2
"Rayner, Khyan",Fr.,2013-14,G,5-11,7,1,5,0.200,1,4,0.250,3,4,0.750,1,0.143,0,-,1,0.143,3,0.429,6,0.857,3
"Sherburne, Jimmy",Sr.,2013-14,G,6-3,23,34,93,0.366,12,37,0.324,27,36,0.750,48,2.087,39,1.696,1,0.043,7,0.304,107,4.652,28
"Washington, Jr., Mike",So.,2013-14,G,6-3,8,1,6,0.167,0,4,0.000,0,0,-,2,0.250,0,-,0,-,1,0.125,2,0.250,1
"Weisz, Spencer",Fr.,2013-14,F,6-4,28,90,185,0.486,34,93,0.366,44,71,0.620,136,4.857,63,2.250,12,0.429,25,0.893,258,9.214,40
"Wilson, Clay",Jr.,2013-14,G,6-3,18,23,54,0.426,14,41,0.341,13,17,0.765,16,0.889,5,0.278,0,-,2,0.111,73,4.056,5
