name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Marcus",Fr.,2013-14,G,6-3,29,23,56,0.411,3,13,0.231,6,14,0.429,34,1.172,13,0.448,2,0.069,8,0.276,55,1.897,8
"Allen, Malcolm",Fr.,2013-14,G,6-1,14,5,9,0.556,0,1,0.000,3,5,0.600,3,0.214,1,0.071,0,-,1,0.071,13,0.929,1
"Allen, Rosco",So.,2013-14,F,6-9,1,0,1,0.000,0,0,-,0,0,-,0,-,0,-,0,-,1,1.000,0,-,0
"Bright, Aaron",Sr.,2013-14,G,5-11,7,10,28,0.357,7,18,0.389,14,19,0.737,8,1.143,16,2.286,0,-,2,0.286,41,5.857,7
"Brown, Andy",Sr.,2013-14,F,6-7,1,3,8,0.375,1,3,0.333,5,9,0.556,3,3.000,4,4.000,1,1.000,5,5.000,12,12.000,1
"Brown, Anthony",Jr.,2013-14,G,6-6,31,132,266,0.496,48,105,0.457,93,113,0.823,159,5.129,63,2.032,2,0.065,23,0.742,405,13.065,58
"Bullock, Elliott",Sr.,2013-14,F,6-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Gage, John",Sr.,2013-14,F,6-10,30,30,79,0.380,23,62,0.371,12,13,0.923,41,1.367,8,0.267,11,0.367,11,0.367,95,3.167,14
"Huestis, Josh",Sr.,2013-14,F,6-7,32,143,312,0.458,23,69,0.333,59,91,0.648,271,8.469,38,1.188,60,1.875,17,0.531,368,11.500,39
"Lemons, Robbie",Sr.,2013-14,G,6-3,31,22,65,0.338,12,42,0.286,5,10,0.500,34,1.097,11,0.355,1,0.032,14,0.452,61,1.968,8
"Morgan, Wade",Jr.,2013-14,G,6-1,6,0,2,0.000,0,2,0.000,1,4,0.250,3,0.500,1,0.167,0,-,2,0.333,1,0.167,0
"Nastic, Stefan",Sr.,2013-14,C,6-11,32,83,150,0.553,0,1,0.000,62,96,0.646,88,2.750,41,1.281,31,0.969,7,0.219,228,7.125,41
"Powell, Dwight",Sr.,2013-14,F,6-10,32,159,343,0.464,10,35,0.286,126,186,0.677,223,6.969,107,3.344,28,0.875,40,1.250,454,14.188,93
"Randle, Chasson",Jr.,2013-14,G,6-1,32,195,401,0.486,61,152,0.401,156,204,0.765,112,3.500,70,2.188,2,0.063,29,0.906,607,18.969,71
"Rimmer, Schuyler",Fr.,2013-14,C,6-10,12,3,9,0.333,0,0,-,1,7,0.143,7,0.583,0,-,1,0.083,0,-,7,0.583,5
"Ryan, Jack",Jr.,2013-14,F,6-7,6,1,2,0.500,1,2,0.500,0,0,-,4,0.667,2,0.333,0,-,1,0.167,3,0.500,2
"Sanders, Christian",So.,2013-14,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Verhoeven, Grant",So.,2013-14,C,6-9,28,5,14,0.357,0,0,-,7,11,0.636,33,1.179,5,0.179,1,0.036,3,0.107,17,0.607,7
"Woods, Scott",Fr.,2013-14,F,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
