name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Adama",Sr.,2013-14,G,6-1,30,82,225,0.364,28,97,0.289,76,99,0.768,74,2.467,83,2.767,0,-,17,0.567,268,8.933,85
"Campbell, Chasen",Sr.,2013-14,F,6-8,12,4,15,0.267,0,3,0.000,3,7,0.429,10,0.833,2,0.167,0,-,0,-,11,0.917,1
"Eastmon, Darrion",Jr.,2013-14,G,6-2,25,10,22,0.455,3,8,0.375,12,20,0.600,31,1.240,35,1.400,2,0.080,10,0.400,35,1.400,32
"Hezekiah, Matthew",Sr.,2013-14,F,6-11,30,151,277,0.545,0,2,0.000,73,102,0.716,186,6.200,18,0.600,23,0.767,22,0.733,375,12.500,50
"Joint, Devin",Jr.,2013-14,G,6-4,29,66,118,0.559,0,2,0.000,11,23,0.478,130,4.483,39,1.345,12,0.414,35,1.207,143,4.931,28
"Kirksey, Patrick",Fr.,2013-14,F,6-4,27,21,57,0.368,0,0,-,32,74,0.432,58,2.148,4,0.148,1,0.037,10,0.370,74,2.741,18
"Mitchell, Shaquiel",So.,2013-14,G,6-4,24,10,40,0.250,2,8,0.250,8,22,0.364,41,1.708,12,0.500,1,0.042,7,0.292,30,1.250,25
"Mortimer, Greg",Fr.,2013-14,G,6-3,15,17,57,0.298,4,16,0.250,8,18,0.444,22,1.467,12,0.800,2,0.133,6,0.400,46,3.067,11
"Myers, Patrick",So.,2013-14,G,6-2,17,7,26,0.269,4,11,0.364,8,9,0.889,17,1.000,7,0.412,1,0.059,2,0.118,26,1.529,7
"Palmer, Darryl",So.,2013-14,F,6-7,30,85,216,0.394,7,37,0.189,30,48,0.625,208,6.933,37,1.233,44,1.467,24,0.800,207,6.900,53
"Radovic, Luka",Jr.,2013-14,F,6-9,28,22,54,0.407,0,8,0.000,14,25,0.560,67,2.393,6,0.214,9,0.321,4,0.143,58,2.071,22
"Smith, Jordan",So.,2013-14,G,6-3,29,59,178,0.331,37,126,0.294,18,21,0.857,31,1.069,13,0.448,1,0.034,6,0.207,173,5.966,24
"Stephens, Theron",Sr.,2013-14,G,5-9,28,33,118,0.280,27,83,0.325,14,17,0.824,20,0.714,20,0.714,0,-,3,0.107,107,3.821,14
"White, Jalen",Fr.,2013-14,G,6-1,23,58,158,0.367,2,17,0.118,60,78,0.769,59,2.565,56,2.435,3,0.130,14,0.609,178,7.739,48
"Wright, Karon",Fr.,2013-14,G,6-0,30,51,147,0.347,34,106,0.321,16,24,0.667,26,0.867,20,0.667,0,-,8,0.267,152,5.067,25
