name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Tyler",Jr.,2013-14,C,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Allen, David",So.,2013-14,G,6-2,9,1,4,0.250,1,4,0.250,0,0,-,2,0.222,1,0.111,0,-,0,-,3,0.333,1
"Ayegba, Moses",Sr.,2013-14,C,6-9,29,21,37,0.568,0,0,-,12,29,0.414,82,2.828,9,0.310,21,0.724,5,0.172,54,1.862,15
"Bowen, Aaron",Jr.,2013-14,F,6-6,31,72,147,0.490,12,47,0.255,27,54,0.500,116,3.742,27,0.871,11,0.355,31,1.000,183,5.903,40
"Cameron, Reggie",Fr.,2013-14,F,6-7,31,40,112,0.357,23,76,0.303,14,18,0.778,43,1.387,13,0.419,2,0.065,5,0.161,117,3.774,15
"Caprio, John",Sr.,2013-14,G,6-6,22,6,16,0.375,0,2,0.000,5,12,0.417,22,1.000,8,0.364,6,0.273,2,0.091,17,0.773,6
"Domingo, Stephen",So.,2013-14,F,6-6,19,3,14,0.214,1,9,0.111,2,3,0.667,10,0.526,2,0.105,2,0.105,1,0.053,9,0.474,2
"Hayes, Bradley",So.,2013-14,C,7-0,15,2,6,0.333,0,0,-,6,12,0.500,11,0.733,1,0.067,2,0.133,1,0.067,10,0.667,1
"Hopkins, Mikael",Jr.,2013-14,F,6-9,31,72,167,0.431,2,8,0.250,47,77,0.610,160,5.161,34,1.097,48,1.548,22,0.710,193,6.226,54
"Lubick, Nate",Sr.,2013-14,F,6-8,31,67,117,0.573,0,0,-,24,41,0.585,172,5.548,53,1.710,20,0.645,23,0.742,158,5.097,39
"Smith, Joshua",---,2013-14,C,-,13,55,84,0.655,0,1,0.000,40,63,0.635,44,3.385,9,0.692,8,0.615,13,1.000,150,11.538,21
"Smith-Rivera, D'Vauntes",So.,2013-14,G,6-3,31,162,365,0.444,58,149,0.389,144,165,0.873,151,4.871,85,2.742,5,0.161,38,1.226,526,16.968,53
"Starks, Markel",Sr.,2013-14,G,6-2,31,174,418,0.416,53,163,0.325,128,149,0.859,65,2.097,124,4.000,1,0.032,26,0.839,529,17.065,71
"Trawick, Jabril",Jr.,2013-14,G,6-5,26,74,143,0.517,14,43,0.326,66,96,0.688,79,3.038,41,1.577,8,0.308,16,0.615,228,8.769,41
"Whittington, Greg",Jr.,2013-14,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Williams, Riyan",---,2013-14,-,-,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
