name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Britt, Nate",Fr.,2013-14,G,5-11,31,55,145,0.379,3,12,0.250,49,62,0.790,45,1.452,72,2.323,3,0.097,32,1.032,162,5.226,52
"Davis, Luke",Jr.,2013-14,G,6-0,20,2,8,0.250,0,6,0.000,0,4,0.000,8,0.400,11,0.550,0,-,2,0.100,4,0.200,6
"Hairston, P.J.",Jr.,2013-14,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hicks, Isaiah",Fr.,2013-14,F,6-8,31,14,35,0.400,1,5,0.200,10,17,0.588,33,1.065,7,0.226,12,0.387,3,0.097,39,1.258,13
"Hubert, Desmond",Jr.,2013-14,F,6-10,28,7,14,0.500,0,0,-,5,17,0.294,30,1.071,3,0.107,11,0.393,0,-,19,0.679,6
"James, Joel",So.,2013-14,F,6-10,27,19,47,0.404,0,0,-,14,17,0.824,78,2.889,6,0.222,4,0.148,2,0.074,52,1.926,17
"Johnson, Brice",So.,2013-14,F,6-9,31,134,243,0.551,0,0,-,49,80,0.613,193,6.226,29,0.935,38,1.226,24,0.774,317,10.226,38
"Manor, James",Fr.,2013-14,F,4-0,8,3,6,0.500,2,4,0.500,0,0,-,2,0.250,1,0.125,1,0.125,0,-,8,1.000,0
"McAdoo, James Michael",Jr.,2013-14,F,6-9,31,157,336,0.467,0,6,0.000,125,237,0.527,206,6.645,52,1.677,30,0.968,43,1.387,439,14.161,44
"McDonald, Leslie",Sr.,2013-14,G,6-5,22,79,203,0.389,38,123,0.309,40,64,0.625,43,1.955,34,1.545,2,0.091,11,0.500,236,10.727,23
"Meeks, Kennedy",Fr.,2013-14,F,6-9,31,91,167,0.545,0,0,-,47,81,0.580,186,6.000,25,0.806,25,0.806,9,0.290,229,7.387,33
"Moody, Wade",Fr.,2013-14,G,4-0,11,3,6,0.500,3,5,0.600,0,0,-,0,-,6,0.545,0,-,0,-,9,0.818,1
"Paige, Marcus",So.,2013-14,G,6-0,31,168,382,0.440,75,190,0.395,120,137,0.876,103,3.323,138,4.452,7,0.226,49,1.581,531,17.129,66
"Robinson, Denzel",Fr.,2013-14,F,4-0,8,1,2,0.500,0,0,-,0,0,-,5,0.625,1,0.125,0,-,0,-,2,0.250,1
"Simmons, Jackson",Jr.,2013-14,F,6-7,29,11,19,0.579,0,0,-,9,18,0.500,34,1.172,9,0.310,1,0.034,5,0.172,31,1.069,4
"Tokoto, J.P.",So.,2013-14,F,6-5,31,118,242,0.488,8,32,0.250,45,88,0.511,180,5.806,92,2.968,17,0.548,49,1.581,289,9.323,61
