name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bedulskis, Mike",Fr.,2013-14,F,6-9,6,4,7,0.571,0,0,-,6,9,0.667,8,1.333,0,-,0,-,1,0.167,14,2.333,1
"Biggerstaff, Alex",Fr.,2013-14,F,6-4,7,1,11,0.091,0,8,0.000,1,2,0.500,9,1.286,5,0.714,0,-,0,-,3,0.429,1
"Casper, Jacob",Fr.,2013-14,G,6-3,7,1,4,0.250,1,3,0.333,0,0,-,1,0.143,0,-,0,-,0,-,3,0.429,4
"Cunnigham, D,J.",Sr.,2013-14,C,6-10,27,125,222,0.563,0,0,-,64,91,0.703,266,9.852,30,1.111,98,3.630,24,0.889,314,11.630,56
"Davis, Zach",So.,2013-14,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hughes, Sam",So.,2013-14,F,6-4,32,92,216,0.426,17,49,0.347,62,83,0.747,124,3.875,48,1.500,10,0.313,25,0.781,263,8.219,51
"Lane, Jaron",Sr.,2013-14,F,6-4,32,168,335,0.501,36,89,0.404,155,201,0.771,177,5.531,48,1.500,14,0.438,30,0.938,527,16.469,53
"Littlejohn, Corey",Jr.,2013-14,G,6-2,31,72,175,0.411,18,57,0.316,56,75,0.747,135,4.355,71,2.290,10,0.323,43,1.387,218,7.032,57
"Meyer, Trent",Sr.,2013-14,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Neely, Marcus",So.,2013-14,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Pal, Chudier",Jr.,2013-14,C,6-9,17,16,33,0.485,0,0,-,4,9,0.444,45,2.647,7,0.412,13,0.765,2,0.118,36,2.118,12
"Roberts, Jaleel",Jr.,2013-14,C,7-0,31,41,82,0.500,0,1,0.000,34,49,0.694,99,3.194,9,0.290,38,1.226,3,0.097,116,3.742,22
"Robertson, David",Fr.,2013-14,G,6-3,32,79,212,0.373,44,125,0.352,49,75,0.653,80,2.500,73,2.281,1,0.031,27,0.844,251,7.844,45
"Rowsey, Andrew",Fr.,2013-14,G,5-10,32,202,471,0.429,106,262,0.405,138,165,0.836,118,3.688,94,2.938,3,0.094,42,1.313,648,20.250,102
"Weeks, Will",So.,2013-14,F,6-6,2,11,20,0.550,0,0,-,4,10,0.400,14,7.000,6,3.000,0,-,3,1.500,26,13.000,7
"Wilmoth, Ethan",Fr.,2013-14,G,6-2,16,3,9,0.333,1,7,0.143,1,3,0.333,5,0.313,1,0.063,0,-,3,0.188,8,0.500,3
"Zilli, Giacomo",Fr.,2013-14,G,6-9,22,21,35,0.600,0,0,-,17,21,0.810,35,1.591,10,0.455,4,0.182,4,0.182,59,2.682,13
