name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Burr, Jamaya",Fr.,2013-14,G,6-0,28,19,61,0.311,3,19,0.158,42,66,0.636,25,0.893,29,1.036,0,-,5,0.179,83,2.964,25
"Eackles, Ledrick",Sr.,2013-14,G,6-3,31,159,435,0.366,78,214,0.364,156,204,0.765,153,4.935,73,2.355,5,0.161,48,1.548,552,17.806,91
"Fields, Adrian",Sr.,2013-14,F,6-5,28,57,165,0.345,23,82,0.280,29,41,0.707,77,2.750,18,0.643,6,0.214,24,0.857,166,5.929,37
"Garrett, Keelan",Sr.,2013-14,G,6-0,28,57,177,0.322,36,109,0.330,20,26,0.769,28,1.000,17,0.607,0,-,9,0.321,170,6.071,17
"Guidry, Desharick",Jr.,2013-14,F,6-5,23,87,217,0.401,14,57,0.246,41,58,0.707,185,8.043,27,1.174,10,0.435,25,1.087,229,9.957,39
"Hardy, Kevin",Jr.,2013-14,G,6-2,31,126,273,0.462,13,37,0.351,75,118,0.636,209,6.742,134,4.323,28,0.903,62,2.000,340,10.968,80
"Johnson, Shaun",So.,2013-14,G,5-10,28,33,105,0.314,25,80,0.313,9,10,0.900,30,1.071,14,0.500,0,-,12,0.429,100,3.571,9
"Kpan, Pete",Sr.,2013-14,F,6-7,18,10,13,0.769,0,1,0.000,8,11,0.727,29,1.611,5,0.278,2,0.111,0,-,28,1.556,3
"Lewis, Austin",So.,2013-14,F,6-8,31,28,50,0.560,0,0,-,6,12,0.500,59,1.903,5,0.161,25,0.806,2,0.065,62,2.000,9
"Mathieu, Marcus",Fr.,2013-14,G,5-11,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,1
"McFerrin, Craig",Jr.,2013-14,G,6-7,31,119,244,0.488,0,3,0.000,48,79,0.608,201,6.484,20,0.645,30,0.968,12,0.387,286,9.226,58
"Milovanovic, Andrija",Fr.,2013-14,G,6-5,9,2,8,0.250,2,6,0.333,0,0,-,10,1.111,1,0.111,0,-,0,-,6,0.667,1
"Moss, Matthew",So.,2013-14,C,6-9,21,9,29,0.310,4,22,0.182,2,3,0.667,15,0.714,1,0.048,7,0.333,3,0.143,24,1.143,4
"Potier, Lance",Fr.,2013-14,G,6-5,9,0,8,0.000,0,4,0.000,0,0,-,4,0.444,1,0.111,1,0.111,0,-,0,-,0
"Regis, Brandon",Sr.,2013-14,G,6-3,30,23,69,0.333,5,31,0.161,14,19,0.737,31,1.033,24,0.800,2,0.067,8,0.267,65,2.167,19
"Wells, Jordan",So.,2013-14,F,6-7,5,0,4,0.000,0,1,0.000,0,0,-,0,-,0,-,1,0.200,1,0.200,0,-,0
