name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Antoine",Sr.,2013-14,G,6-1,31,109,311,0.350,66,196,0.337,47,59,0.797,98,3.161,41,1.323,4,0.129,24,0.774,331,10.677,54
"Ammons, Mychal",Jr.,2013-14,G,6-6,31,98,223,0.439,26,70,0.371,67,104,0.644,223,7.194,44,1.419,35,1.129,13,0.419,289,9.323,57
"Boyanov, Georgi",Fr.,2013-14,F,6-8,19,17,37,0.459,2,7,0.286,17,27,0.630,58,3.053,5,0.263,3,0.158,12,0.632,53,2.789,19
"Conley, E.J.",So.,2013-14,G,5-9,6,0,1,0.000,0,0,-,0,0,-,0,-,1,0.167,0,-,1,0.167,0,-,1
"Ferguson, Dionte",Jr.,2013-14,F,6-6,27,33,64,0.516,0,0,-,35,66,0.530,84,3.111,3,0.111,15,0.556,8,0.296,101,3.741,20
"Johnson, T.J.",Fr.,2013-14,G,6-2,20,19,47,0.404,8,22,0.364,5,7,0.714,24,1.200,9,0.450,2,0.100,4,0.200,51,2.550,9
"Juricek, Viktor",So.,2013-14,F,6-10,3,1,6,0.167,0,3,0.000,0,0,-,2,0.667,0,-,0,-,1,0.333,2,0.667,1
"Karazsia, Austin",Fr.,2013-14,F,6-8,22,11,28,0.393,3,14,0.214,7,11,0.636,25,1.136,1,0.045,2,0.091,1,0.045,32,1.455,5
"Maston, Isaiah",Fr.,2013-14,G,6-3,28,18,44,0.409,14,35,0.400,1,2,0.500,25,0.893,9,0.321,3,0.107,1,0.036,51,1.821,8
"Rubit, Augustine",Sr.,2013-14,C,6-7,31,185,400,0.463,21,64,0.328,136,204,0.667,292,9.419,42,1.355,46,1.484,23,0.742,527,17.000,61
"Saintil, Aakim",Fr.,2013-14,G,6-0,31,55,167,0.329,19,70,0.271,65,88,0.739,62,2.000,57,1.839,2,0.065,32,1.032,194,6.258,45
"Stevens III, Barrington",So.,2013-14,G,6-1,31,76,189,0.402,27,82,0.329,43,60,0.717,60,1.935,86,2.774,5,0.161,20,0.645,222,7.161,43
"Williams, Ken",Fr.,2013-14,G,6-2,31,93,258,0.360,55,161,0.342,40,51,0.784,106,3.419,51,1.645,6,0.194,13,0.419,281,9.065,50
