name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brito, Denzel",Jr.,2013-14,G,6-2,28,26,94,0.277,9,48,0.188,42,54,0.778,64,2.286,54,1.929,1,0.036,18,0.643,103,3.679,25
"Cormier, Dylon",Sr.,2013-14,G,6-2,21,150,325,0.462,20,70,0.286,126,191,0.660,122,5.810,38,1.810,8,0.381,46,2.190,446,21.238,42
"Forney, Josh",Fr.,2013-14,F,6-8,14,3,4,0.750,0,0,-,0,2,0.000,4,0.286,0,-,1,0.071,1,0.071,6,0.429,5
"Gorski, Nick",Fr.,2013-14,F,6-8,26,21,55,0.382,3,10,0.300,4,6,0.667,30,1.154,3,0.115,6,0.231,5,0.192,49,1.885,11
"Hubbard, Tyler",So.,2013-14,G,6-1,30,59,154,0.383,44,121,0.364,25,36,0.694,50,1.667,15,0.500,2,0.067,11,0.367,187,6.233,19
"Jones, Jarred",So.,2013-14,G,6-5,30,93,197,0.472,3,14,0.214,69,96,0.719,135,4.500,25,0.833,41,1.367,44,1.467,258,8.600,42
"Laster, Eric",So.,2013-14,G,6-4,30,90,215,0.419,37,94,0.394,31,54,0.574,105,3.500,31,1.033,12,0.400,12,0.400,248,8.267,30
"Latham, Jordan",Sr.,2013-14,F,6-8,30,89,207,0.430,1,4,0.250,50,82,0.610,115,3.833,26,0.867,40,1.333,16,0.533,229,7.633,50
"Onyiuke, Chido",Sr.,2013-14,F,6-6,8,0,1,0.000,0,0,-,1,2,0.500,2,0.250,0,-,0,-,0,-,1,0.125,1
"Patton, Jevon",Fr.,2013-14,G,5-10,18,2,12,0.167,0,3,0.000,5,7,0.714,8,0.444,17,0.944,0,-,3,0.167,9,0.500,9
"Rashford, Damion",Fr.,2013-14,G,6-4,22,7,33,0.212,2,10,0.200,2,8,0.250,16,0.727,2,0.091,2,0.091,2,0.091,18,0.818,8
"Rassman, Will",So.,2013-14,F,6-8,30,74,161,0.460,9,24,0.375,20,29,0.690,128,4.267,17,0.567,11,0.367,19,0.633,177,5.900,35
"Tuohy Jr., Sean",Fr.,2013-14,G,5-10,8,0,2,0.000,0,1,0.000,3,4,0.750,1,0.125,0,-,0,-,0,-,3,0.375,1
"Williams, R.J.",Jr.,2013-14,G,5-8,27,66,182,0.363,17,53,0.321,74,107,0.692,65,2.407,108,4.000,3,0.111,59,2.185,223,8.259,68
