name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bradshaw, Riley",Fr.,2013-14,G,6-2,20,3,13,0.231,2,6,0.333,2,2,1.000,7,0.350,2,0.100,0,-,5,0.250,10,0.500,4
"DeShields, Keron",Jr.,2013-14,G,6-2,30,128,257,0.498,32,90,0.356,65,94,0.691,81,2.700,76,2.533,3,0.100,36,1.200,353,11.767,43
"Dunn, Mario",Fr.,2013-14,G,6-0,30,58,109,0.532,14,32,0.438,60,99,0.606,81,2.700,41,1.367,12,0.400,27,0.900,190,6.333,36
"Emerson, Nick",So.,2013-14,F,6-5,11,3,7,0.429,0,3,0.000,0,1,0.000,4,0.364,0,-,0,-,0,-,6,0.545,3
"Gfeller, Brandon",Fr.,2013-14,G,6-4,27,22,64,0.344,17,53,0.321,3,5,0.600,22,0.815,7,0.259,1,0.037,9,0.333,64,2.370,11
"Gregory, Jordan",Jr.,2013-14,G,6-2,30,127,287,0.443,62,168,0.369,97,113,0.858,92,3.067,59,1.967,1,0.033,17,0.567,413,13.767,40
"Hutchison, Eric",Sr.,2013-14,C,6-9,29,35,71,0.493,0,0,-,39,44,0.886,57,1.966,2,0.069,7,0.241,3,0.103,109,3.759,21
"Jamar, Kareem",Sr.,2013-14,G,6-5,30,182,386,0.472,45,129,0.349,156,219,0.712,169,5.633,121,4.033,15,0.500,27,0.900,565,18.833,67
"Kemp, Chris",Jr.,2013-14,F,6-7,29,35,57,0.614,0,0,-,12,21,0.571,61,2.103,4,0.138,8,0.276,9,0.310,82,2.828,20
"Lopez, Jack",Fr.,2013-14,F,6-5,16,4,14,0.286,2,9,0.222,7,9,0.778,12,0.750,2,0.125,1,0.063,0,-,17,1.063,2
"Martin, Andy",So.,2013-14,C,7-0,30,26,52,0.500,0,0,-,18,24,0.750,63,2.100,7,0.233,18,0.600,6,0.200,70,2.333,15
"Muller, Daine",Fr.,2013-14,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Weisner, Mike",Jr.,2013-14,F,6-7,30,80,158,0.506,48,103,0.466,36,38,0.947,79,2.633,19,0.633,10,0.333,13,0.433,244,8.133,34
"Young, Morgan",So.,2013-14,G,6-0,5,0,0,-,0,0,-,0,2,0.000,0,-,0,-,0,-,0,-,0,-,0
