name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adenekan, Shore",Jr.,2013-14,F,6-9,30,60,108,0.556,0,0,-,42,69,0.609,122,4.067,8,0.267,23,0.767,9,0.300,162,5.400,35
"Bidart, Luiz",So.,2013-14,G,6-0,29,17,58,0.293,14,50,0.280,10,14,0.714,42,1.448,17,0.586,0,-,10,0.345,58,2.000,12
"Chibuogwu, Emmanuel",Fr.,2013-14,G,6-6,18,20,58,0.345,7,25,0.280,9,20,0.450,50,2.778,11,0.611,0,-,9,0.500,56,3.111,19
"Clair, Manroop",So.,2013-14,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Crook, Jack",So.,2013-14,C,6-11,30,62,137,0.453,0,1,0.000,28,45,0.622,179,5.967,31,1.033,11,0.367,11,0.367,152,5.067,35
"Flora, Jarell",Jr.,2013-14,G,6-3,30,99,256,0.387,55,150,0.367,31,44,0.705,95,3.167,26,0.867,2,0.067,22,0.733,284,9.467,36
"Murray, Emerson",Jr.,2013-14,G,6-3,16,35,111,0.315,17,65,0.262,21,31,0.677,58,3.625,27,1.688,3,0.188,14,0.875,108,6.750,26
"Pickett, D'Vonne",Sr.,2013-14,G,6-0,29,83,183,0.454,0,1,0.000,45,74,0.608,76,2.621,99,3.414,2,0.069,22,0.759,211,7.276,61
"Powell, William",Fr.,2013-14,F,6-6,28,32,66,0.485,0,1,0.000,17,41,0.415,90,3.214,11,0.393,4,0.143,12,0.429,81,2.893,17
"Sunderhaus, Deshaun",So.,2013-14,F,6-9,19,82,142,0.577,0,0,-,38,63,0.603,118,6.211,18,0.947,24,1.263,10,0.526,202,10.632,22
"Trent, Clarence",Sr.,2013-14,F,6-6,30,80,192,0.417,23,77,0.299,42,66,0.636,134,4.467,31,1.033,21,0.700,38,1.267,225,7.500,44
"Trimble, David",So.,2013-14,G,6-1,11,5,12,0.417,0,0,-,3,8,0.375,8,0.727,8,0.727,0,-,3,0.273,13,1.182,4
"Turner, Theo",Fr.,2013-14,C,6-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Umipig, Isiah",Jr.,2013-14,G,6-0,30,185,475,0.389,106,287,0.369,111,134,0.828,82,2.733,107,3.567,1,0.033,32,1.067,587,19.567,98
