name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Davis, Kyle",Fr.,2013-14,G,6-0,30,23,51,0.451,1,14,0.071,15,23,0.652,23,0.767,17,0.567,3,0.100,16,0.533,62,2.067,13
"Gavrilovic, Alex",Jr.,2013-14,F,6-9,14,15,23,0.652,1,4,0.250,3,5,0.600,19,1.357,1,0.071,1,0.071,1,0.071,34,2.429,3
"Kavanaugh, Matt",---,2013-14,C,-,28,54,110,0.491,0,0,-,41,61,0.672,96,3.429,22,0.786,10,0.357,8,0.286,149,5.321,26
"Oliver, Devin",Sr.,2013-14,F,6-7,32,132,265,0.498,36,88,0.409,89,113,0.788,239,7.469,74,2.313,8,0.250,29,0.906,389,12.156,51
"Pierre, Dyshawn",So.,2013-14,F,6-6,32,128,258,0.496,20,53,0.377,78,117,0.667,179,5.594,49,1.531,10,0.313,17,0.531,354,11.063,52
"Pollard, Kendall",Fr.,2013-14,F,6-6,32,26,44,0.591,0,1,0.000,11,38,0.289,40,1.250,8,0.250,11,0.344,8,0.250,63,1.969,20
"Price, Khari",So.,2013-14,G,5-11,32,60,148,0.405,42,104,0.404,51,58,0.879,44,1.375,58,1.813,2,0.063,21,0.656,213,6.656,33
"Robinson, Jalen",So.,2013-14,F,6-9,31,47,111,0.423,5,9,0.556,43,63,0.683,90,2.903,8,0.258,13,0.419,11,0.355,142,4.581,28
"Sanford, Vee",Sr.,2013-14,G,6-3,32,121,266,0.455,18,60,0.300,59,84,0.702,85,2.656,57,1.781,11,0.344,23,0.719,319,9.969,44
"Scott, Devon",So.,2013-14,F,6-9,30,41,74,0.554,0,0,-,28,47,0.596,88,2.933,14,0.467,8,0.267,8,0.267,110,3.667,35
"Sibert, Jordan",Jr.,2013-14,G,6-4,32,130,284,0.458,73,167,0.437,71,100,0.710,71,2.219,49,1.531,4,0.125,25,0.781,404,12.625,40
"Smith, Scoochie",Fr.,2013-14,G,6-2,32,43,126,0.341,14,54,0.259,16,27,0.593,45,1.406,61,1.906,4,0.125,21,0.656,116,3.625,35
"Vonderhaar, Brian",---,2013-14,-,-,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Wehrli, Bobby",So.,2013-14,F,6-6,2,0,1,0.000,0,1,0.000,0,0,-,0,-,0,-,1,0.500,0,-,0,-,0
