name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Blakeley, Chris",Fr.,2013-14,G,6-0,26,2,10,0.200,0,5,0.000,0,2,0.000,14,0.538,19,0.731,0,-,3,0.115,4,0.154,19
"Cooke, Austin",So.,2013-14,F,6-7,31,80,183,0.437,47,116,0.405,37,51,0.725,177,5.710,61,1.968,5,0.161,29,0.935,244,7.871,30
"Edmonson, Julian",Jr.,2013-14,G,6-1,30,101,252,0.401,41,106,0.387,89,120,0.742,55,1.833,29,0.967,2,0.067,22,0.733,332,11.067,54
"Farley, Rafael",Jr.,2013-14,G,6-5,27,44,111,0.396,33,76,0.434,12,18,0.667,35,1.296,12,0.444,2,0.074,4,0.148,133,4.926,18
"Grant, Michael",Fr.,2013-14,G,6-5,31,55,111,0.495,0,5,0.000,49,72,0.681,71,2.290,32,1.032,12,0.387,30,0.968,159,5.129,49
"Hawkins, Harrison",Jr.,2013-14,G,6-0,16,55,147,0.374,25,62,0.403,61,72,0.847,41,2.563,51,3.188,0,-,17,1.063,196,12.250,49
"Lancaster, Jacob",Jr.,2013-14,F,6-10,31,88,159,0.553,1,1,1.000,37,58,0.638,144,4.645,7,0.226,37,1.194,7,0.226,214,6.903,41
"Milosavljevic, Alexsander",Jr.,2013-14,F,6-9,19,17,33,0.515,0,1,0.000,4,8,0.500,33,1.737,3,0.158,3,0.158,0,-,38,2.000,10
"Payne, Riley",So.,2013-14,F,6-5,31,39,82,0.476,0,0,-,32,44,0.727,78,2.516,24,0.774,3,0.097,18,0.581,110,3.548,33
"Pegues, James",So.,2013-14,F,6-6,31,55,125,0.440,1,6,0.167,46,56,0.821,101,3.258,16,0.516,3,0.097,22,0.710,157,5.065,46
"Wentz, Parker",So.,2013-14,G,5-9,31,136,277,0.491,79,178,0.444,80,92,0.870,69,2.226,86,2.774,1,0.032,50,1.613,431,13.903,60
"Williams, Ladarrien",Jr.,2013-14,G,5-10,16,65,175,0.371,14,44,0.318,52,73,0.712,84,5.250,62,3.875,4,0.250,19,1.188,196,12.250,34
