name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Beachnau, Tanner",---,2013-14,-,-,1,1,1,1.000,1,1,1.000,0,0,-,2,2.000,0,-,0,-,0,-,3,3.000,0
"Buckley, Deandray",Sr.,2013-14,G,6-4,20,10,22,0.455,2,7,0.286,19,30,0.633,29,1.450,8,0.400,4,0.200,3,0.150,41,2.050,2
"Cabarkapa, Milos",Fr.,2013-14,C,7-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Carlos, Nick",Fr.,2013-14,F,6-7,24,13,42,0.310,7,28,0.250,0,0,-,9,0.375,3,0.125,0,-,3,0.125,33,1.375,6
"Fowler, Chris",So.,2013-14,G,6-1,31,184,369,0.499,26,67,0.388,145,212,0.684,95,3.065,163,5.258,1,0.032,60,1.935,539,17.387,87
"Hibbitts, Blake",So.,2013-14,F,6-7,31,92,238,0.387,66,183,0.361,35,48,0.729,111,3.581,14,0.452,11,0.355,13,0.419,285,9.194,31
"Keel, Austin",Jr.,2013-14,G,6-3,31,69,172,0.401,18,80,0.225,40,51,0.784,61,1.968,20,0.645,1,0.032,21,0.677,196,6.323,23
"Kozinski, Josh",Fr.,2013-14,G,6-4,9,9,42,0.214,9,42,0.214,0,0,-,8,0.889,3,0.333,2,0.222,1,0.111,27,3.000,1
"Krannitz, Spencer",So.,2013-14,G,6-4,25,14,40,0.350,4,24,0.167,6,9,0.667,18,0.720,1,0.040,2,0.080,1,0.040,38,1.520,4
"Lowman, Sheldon",So.,2013-14,G,6-1,6,4,5,0.800,0,0,-,2,3,0.667,4,0.667,1,0.167,0,-,2,0.333,10,1.667,1
"Rayson, Braylon",Fr.,2013-14,G,5-9,31,117,284,0.412,41,141,0.291,58,88,0.659,75,2.419,42,1.355,1,0.032,33,1.065,333,10.742,54
"Richardson Jr., Derrick",So.,2013-14,G,6-4,27,5,18,0.278,0,4,0.000,8,12,0.667,25,0.926,2,0.074,0,-,7,0.259,18,0.667,4
"Saylor, Zach",Sr.,2013-14,F,6-8,25,8,19,0.421,0,0,-,5,8,0.625,25,1.000,4,0.160,3,0.120,5,0.200,21,0.840,5
"Simmons, Rayshawn",So.,2013-14,G,6-4,31,45,114,0.395,8,20,0.400,45,62,0.726,96,3.097,65,2.097,1,0.032,23,0.742,143,4.613,40
"Simons, John",So.,2013-14,F,6-8,31,116,252,0.460,58,153,0.379,46,62,0.742,177,5.710,24,0.774,8,0.258,18,0.581,336,10.839,25
"Stewart, Austin",So.,2013-14,G,6-6,31,79,149,0.530,9,27,0.333,56,70,0.800,126,4.065,21,0.677,2,0.065,42,1.355,223,7.194,41
