name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Atterberry, Landon",Jr.,2013-14,F,6-6,29,131,252,0.520,15,47,0.319,37,68,0.544,118,4.069,9,0.310,11,0.379,17,0.586,314,10.828,40
"Best, Darien",---,2013-14,-,-,3,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Boyd, Julian",Sr.,2013-14,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Brickman, Jason",Sr.,2013-14,G,6-0,29,100,234,0.427,51,127,0.402,76,88,0.864,97,3.345,290,10.000,0,-,32,1.103,327,11.276,102
"Carter, Chris",Jr.,2013-14,F,6-7,8,11,21,0.524,2,5,0.400,5,7,0.714,10,1.250,0,-,0,-,0,-,29,3.625,4
"Feidanga, Glenn",Fr.,2013-14,F,6-8,29,41,94,0.436,0,0,-,36,54,0.667,109,3.759,7,0.241,5,0.172,5,0.172,118,4.069,15
"Fleming, Iverson",Fr.,2013-14,G,6-1,28,39,107,0.364,13,47,0.277,18,27,0.667,39,1.393,11,0.393,1,0.036,7,0.250,109,3.893,16
"Griggs, D.J.",So.,2013-14,G,6-0,23,25,69,0.362,11,33,0.333,23,29,0.793,19,0.826,11,0.478,1,0.043,7,0.304,84,3.652,15
"Hernandez, Joel",Fr.,2013-14,G,6-3,17,33,80,0.413,6,21,0.286,10,24,0.417,45,2.647,8,0.471,1,0.059,4,0.235,82,4.824,15
"Joseph, Troy",Jr.,2013-14,F,6-6,29,65,182,0.357,33,111,0.297,37,46,0.804,128,4.414,16,0.552,14,0.483,18,0.621,200,6.897,35
"Marquis, Kaleb",---,2013-14,-,-,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Martin, Gerrell",Jr.,2013-14,G,6-2,26,107,242,0.442,59,134,0.440,44,51,0.863,91,3.500,23,0.885,0,-,20,0.769,317,12.192,33
"Parga, Gilbert",Jr.,2013-14,G,6-4,19,37,104,0.356,14,48,0.292,55,74,0.743,49,2.579,15,0.789,1,0.053,5,0.263,143,7.526,23
"Reed, E.J.",So.,2013-14,F,6-6,29,118,268,0.440,14,58,0.241,107,157,0.682,162,5.586,18,0.621,32,1.103,10,0.345,357,12.310,69
"Zanna, Nura",Fr.,2013-14,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
