name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Will",Fr.,2013-14,G,5-10,25,11,35,0.314,9,30,0.300,2,3,0.667,17,0.680,16,0.640,0,-,7,0.280,33,1.320,9
"Allen, Bradford",Fr.,2013-14,G,6-1,6,1,1,1.000,0,0,-,1,2,0.500,3,0.500,0,-,0,-,0,-,3,0.500,0
"Anderson, Austin",So.,2013-14,G,6-5,26,39,113,0.345,18,59,0.305,20,27,0.741,67,2.577,92,3.538,1,0.038,19,0.731,116,4.462,52
"Campbell, Jake",So.,2013-14,C,7-0,24,3,8,0.375,0,0,-,1,2,0.500,12,0.500,2,0.083,0,-,2,0.083,7,0.292,4
"Dillard, Reggie",Fr.,2013-14,G,6-4,30,129,315,0.410,48,114,0.421,58,99,0.586,111,3.700,118,3.933,7,0.233,28,0.933,364,12.133,91
"Downing, Jordan",Sr.,2013-14,G,6-5,32,235,541,0.434,80,218,0.367,97,119,0.815,143,4.469,60,1.875,12,0.375,32,1.000,647,20.219,72
"Drew, Ed",Fr.,2013-14,F,6-5,31,45,108,0.417,0,1,0.000,13,26,0.500,91,2.935,8,0.258,19,0.613,7,0.226,103,3.323,24
"Herrera, Danny",Jr.,2013-14,F,6-5,26,76,171,0.444,19,58,0.328,35,50,0.700,86,3.308,16,0.615,2,0.077,14,0.538,206,7.923,25
"Inclan, Charlie",Fr.,2013-14,G,5-11,2,0,0,-,0,0,-,1,2,0.500,1,0.500,1,0.500,0,-,0,-,1,0.500,1
"Lake, Mac",Jr.,2013-14,F,6-3,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"McCray, Russell",Jr.,2013-14,G,5-11,2,1,1,1.000,0,0,-,0,1,0.000,1,0.500,0,-,0,-,0,-,2,1.000,0
"Terry, Markus",Fr.,2013-14,G,6-0,31,90,210,0.429,15,56,0.268,65,86,0.756,78,2.516,42,1.355,4,0.129,13,0.419,260,8.387,52
"Truss, William",Jr.,2013-14,C,6-7,32,142,221,0.643,1,2,0.500,65,112,0.580,288,9.000,17,0.531,51,1.594,19,0.594,350,10.938,60
