name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Austin, Brandon",Fr.,2013-14,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Bancroft, Ted",Sr.,2013-14,G,6-6,28,4,13,0.308,1,9,0.111,3,8,0.375,19,0.679,3,0.107,0,-,9,0.321,12,0.429,3
"Batts, Kadeem",Sr.,2013-14,F,6-10,32,139,324,0.429,5,14,0.357,122,165,0.739,251,7.844,40,1.250,26,0.813,10,0.313,405,12.656,53
"Bullock, Rodney",Fr.,2013-14,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cotton, Bryce",Sr.,2013-14,G,6-1,32,204,494,0.413,70,189,0.370,208,246,0.846,112,3.500,186,5.813,3,0.094,31,0.969,686,21.438,77
"Desrosiers, Carson",Jr.,2013-14,F,7-0,31,43,96,0.448,1,4,0.250,30,44,0.682,153,4.935,20,0.645,78,2.516,12,0.387,117,3.774,22
"Dunn, Kris",So.,2013-14,G,6-3,4,6,19,0.316,0,2,0.000,3,3,1.000,10,2.500,20,5.000,1,0.250,7,1.750,15,3.750,14
"Fortune, Josh",So.,2013-14,G,6-5,32,96,230,0.417,54,150,0.360,27,38,0.711,101,3.156,69,2.156,6,0.188,33,1.031,273,8.531,61
"Goldsbrough, Lee",Sr.,2013-14,F,6-9,26,2,11,0.182,0,1,0.000,4,7,0.571,24,0.923,4,0.154,0,-,4,0.154,8,0.308,11
"Harris, Tyler",So.,2013-14,F,6-9,32,125,290,0.431,25,83,0.301,90,105,0.857,169,5.281,46,1.438,19,0.594,33,1.031,365,11.406,72
"Henton, Ladontae",Jr.,2013-14,F,6-6,32,151,342,0.442,44,123,0.358,93,123,0.756,238,7.438,53,1.656,20,0.625,43,1.344,439,13.719,52
"Kofane, Brice",Jr.,2013-14,F,6-8,20,7,12,0.583,0,0,-,5,10,0.500,11,0.550,1,0.050,7,0.350,0,-,19,0.950,5
"Lomomba, Junior",So.,2013-14,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Woodring, Casey",Fr.,2013-14,G,6-2,7,2,4,0.500,1,3,0.333,0,0,-,1,0.143,0,-,0,-,0,-,5,0.714,0
